"articles_abstract","articles_abstract_url","articles_access_type","articles_article_number","articles_authors_authors_0_affiliation","articles_authors_authors_0_authorUrl","articles_authors_authors_0_author_order","articles_authors_authors_0_full_name","articles_authors_authors_0_id","articles_authors_authors_10_affiliation","articles_authors_authors_10_authorUrl","articles_authors_authors_10_author_order","articles_authors_authors_10_full_name","articles_authors_authors_10_id","articles_authors_authors_11_affiliation","articles_authors_authors_11_authorUrl","articles_authors_authors_11_author_order","articles_authors_authors_11_full_name","articles_authors_authors_11_id","articles_authors_authors_12_affiliation","articles_authors_authors_12_authorUrl","articles_authors_authors_12_author_order","articles_authors_authors_12_full_name","articles_authors_authors_12_id","articles_authors_authors_13_affiliation","articles_authors_authors_13_authorUrl","articles_authors_authors_13_author_order","articles_authors_authors_13_full_name","articles_authors_authors_13_id","articles_authors_authors_1_affiliation","articles_authors_authors_1_authorUrl","articles_authors_authors_1_author_order","articles_authors_authors_1_full_name","articles_authors_authors_1_id","articles_authors_authors_2_affiliation","articles_authors_authors_2_authorUrl","articles_authors_authors_2_author_order","articles_authors_authors_2_full_name","articles_authors_authors_2_id","articles_authors_authors_3_affiliation","articles_authors_authors_3_authorUrl","articles_authors_authors_3_author_order","articles_authors_authors_3_full_name","articles_authors_authors_3_id","articles_authors_authors_4_affiliation","articles_authors_authors_4_authorUrl","articles_authors_authors_4_author_order","articles_authors_authors_4_full_name","articles_authors_authors_4_id","articles_authors_authors_5_affiliation","articles_authors_authors_5_authorUrl","articles_authors_authors_5_author_order","articles_authors_authors_5_full_name","articles_authors_authors_5_id","articles_authors_authors_6_affiliation","articles_authors_authors_6_authorUrl","articles_authors_authors_6_author_order","articles_authors_authors_6_full_name","articles_authors_authors_6_id","articles_authors_authors_7_affiliation","articles_authors_authors_7_authorUrl","articles_authors_authors_7_author_order","articles_authors_authors_7_full_name","articles_authors_authors_7_id","articles_authors_authors_8_affiliation","articles_authors_authors_8_authorUrl","articles_authors_authors_8_author_order","articles_authors_authors_8_full_name","articles_authors_authors_8_id","articles_authors_authors_9_affiliation","articles_authors_authors_9_authorUrl","articles_authors_authors_9_author_order","articles_authors_authors_9_full_name","articles_authors_authors_9_id","articles_citing_paper_count","articles_citing_patent_count","articles_content_type","articles_doi","articles_end_page","articles_html_url","articles_index_terms_author_terms_terms_0","articles_index_terms_author_terms_terms_1","articles_index_terms_author_terms_terms_10","articles_index_terms_author_terms_terms_2","articles_index_terms_author_terms_terms_3","articles_index_terms_author_terms_terms_4","articles_index_terms_author_terms_terms_5","articles_index_terms_author_terms_terms_6","articles_index_terms_author_terms_terms_7","articles_index_terms_author_terms_terms_8","articles_index_terms_author_terms_terms_9","articles_index_terms_ieee_terms_terms_0","articles_index_terms_ieee_terms_terms_1","articles_index_terms_ieee_terms_terms_2","articles_index_terms_ieee_terms_terms_3","articles_index_terms_ieee_terms_terms_4","articles_index_terms_ieee_terms_terms_5","articles_index_terms_ieee_terms_terms_6","articles_index_terms_ieee_terms_terms_7","articles_is_number","articles_issn","articles_issue","articles_pdf_url","articles_publication_date","articles_publication_number","articles_publication_title","articles_publication_year","articles_publisher","articles_rank","articles_start_page","articles_title","articles_volume" 
"Understanding relationships between sets is an important analysis task that has received widespread attention in the visualization community. The major challenge in this context is the combinatorial explosion of the number of set intersections if the number of sets exceeds a trivial threshold. In this paper we introduce UpSet, a novel visualization technique for the quantitative analysis of sets, their intersections, and aggregates of intersections. UpSet is focused on creating task-driven aggregates, communicating the size and properties of aggregates and intersections, and a duality between the visualization of the elements in a dataset and their set membership. UpSet visualizes set intersections in a matrix layout and introduces aggregates based on groupings and queries. The matrix layout enables the effective representation of associated data, such as the number of elements in the aggregates and intersections, as well as additional summary statistics derived from subset or element attributes. Sorting according to various measures enables a task-driven analysis of relevant intersections and aggregates. The elements represented in the sets and their associated attributes are visualized in a separate view. Queries based on containment in specific intersections, aggregates or driven by attribute filters are propagated between both views. We also introduce several advanced visual encodings and interaction methods to overcome the problems of varying scales and to address scalability. UpSet is web-based and open source. We demonstrate its general utility in multiple use cases from various domains.","https://ieeexplore.ieee.org/document/6876017/","OPEN_ACCESS","6876017","Hendrik Strobelt and Hanspeter Pfister are with Harvard University.","https://ieeexplore.ieee.org/author/37395933400","1","Alexander Lex","37395933400","","","","","","","","","","","","","","","","","","","","","Harvard Medical School","https://ieeexplore.ieee.org/author/37972937500","2","Nils Gehlenborg","37972937500","Hendrik Strobelt and Hanspeter Pfister are with Harvard University.","https://ieeexplore.ieee.org/author/38108845300","3","Hendrik Strobelt","38108845300","Romain Vuillemot is with Harvard University","https://ieeexplore.ieee.org/author/37681739300","4","Romain Vuillemot","37681739300","Hendrik Strobelt and Hanspeter Pfister are with Harvard University.","https://ieeexplore.ieee.org/author/37275698100","5","Hanspeter Pfister","37275698100","","","","","","","","","","","","","","","","","","","","","","","","","","537","0","Journals","10.1109/TVCG.2014.2346248","1992","https://ieeexplore.ieee.org/document/6876017/","Sets","set visualization","","sets intersections","set attributes","set relationships","multidimensional data","","","","","Data visualization","Visualization","Power generation","Sorting","Information analysis","","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6876017","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","99","1983","UpSet: Visualization of Intersecting Sets","20"
"Bar charts are one of the most common visualization types. In a classic graphical perception paper, Cleveland & McGill studied how different bar chart designs impact the accuracy with which viewers can complete simple perceptual tasks. They found that people perform substantially worse on stacked bar charts than on aligned bar charts, and that comparisons between adjacent bars are more accurate than between widely separated bars. However, the study did not explore why these differences occur. In this paper, we describe a series of follow-up experiments to further explore and explain their results. While our results generally confirm Cleveland & McGill's ranking of various bar chart configurations, we provide additional insight into the bar chart reading task and the sources of participants' errors. We use our results to propose new hypotheses on the perception of bar charts.","https://ieeexplore.ieee.org/document/6876021/","LOCKED","6876021","Tableau Research","https://ieeexplore.ieee.org/author/37604514900","1","Justin Talbot","37604514900","","","","","","","","","","","","","","","","","","","","","Tableau Research","https://ieeexplore.ieee.org/author/37392286200","2","Vidya Setlur","37392286200","Tableau Research","https://ieeexplore.ieee.org/author/37548165700","3","Anushka Anand","37548165700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0","Journals","10.1109/TVCG.2014.2346320","2160","https://ieeexplore.ieee.org/document/6876021/","Graphical perception","bar charts","","Graphical perception","bar charts","","","","","","","Bar charts","Data visualization","Visual analytics","Information analysis","Three-dimensional displays","Estimation","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6876021","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","100","2152","Four Experiments on the Perception of Bar Charts","20"
"We present the results of an eye tracking study that compares different visualization methods for long, dense, complex, and piecewise linear spatial trajectories. Typical sources of such data are from temporally discrete measurements of the positions of moving objects, for example, recorded GPS tracks of animals in movement ecology. In the repeated-measures within-subjects user study, four variants of node-link visualization techniques are compared, with the following representations of directed links: standard arrow, tapered, equidistant arrows, and equidistant comets. In addition, we investigate the effect of rendering order for the halo visualization of those links as well as the usefulness of node splatting. All combinations of link visualization techniques are tested for different trajectory density levels. We used three types of tasks: tracing of paths, identification of longest links, and estimation of the density of trajectory clusters. Results are presented in the form of the statistical evaluation of task completion time, task solution accuracy, and two eye tracking metrics. These objective results are complemented by a summary of subjective feedback from the participants. The main result of our study is that tapered links perform very well. However, we discuss that equidistant comets and equidistant arrows are a good option to perceive direction information independent of zoom-level of the display.","https://ieeexplore.ieee.org/document/6875968/","LOCKED","6875968","VISUS","https://ieeexplore.ieee.org/author/37085504694","1","Rudolf Netzel","37085504694","","","","","","","","","","","","","","","","","","","","","VISUS","https://ieeexplore.ieee.org/author/37586953400","2","Michel Burch","37586953400","VISUS","https://ieeexplore.ieee.org/author/37268045000","3","Daniel Weiskopf","37268045000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","0","Journals","10.1109/TVCG.2014.2346420","2230","https://ieeexplore.ieee.org/document/6875968/","User study","eye tracking","","evaluation","trajectory visualization","node-link visualization","direction encoding","node splatting","halo rendering","","","Trajectory","Data visualization","Rendering (computer graphics)","Eyes","Tracking","Encoding","Sorting","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875968","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","101","2221","Comparative Eye Tracking Study on Node-Link Visualizations of Trajectories","20"
"Network data is ubiquitous; e-mail traffic between persons, telecommunication, transport and financial networks are some examples. Often these networks are large and multivariate, besides the topological structure of the network, multivariate data on the nodes and links is available. Currently, exploration and analysis methods are focused on a single aspect; the network topology or the multivariate data. In addition, tools and techniques are highly domain specific and require expert knowledge. We focus on the non-expert user and propose a novel solution for multivariate network exploration and analysis that tightly couples structural and multivariate analysis. In short, we go from Detail to Overview via Selections and Aggregations (DOSA): users are enabled to gain insights through the creation of selections of interest (manually or automatically), and producing high-level, infographic-style overviews simultaneously. Finally, we present example explorations on real-world datasets that demonstrate the effectiveness of our method for the exploration and understanding of multivariate networks where presentation of findings comes for free.","https://ieeexplore.ieee.org/document/6875972/","LOCKED","6875972","Department of Mathematic and Computer Science, Eindhoven University of Technology, The Netherlands","https://ieeexplore.ieee.org/author/38233594700","1","Stef van den Elzen","38233594700","","","","","","","","","","","","","","","","","","","","","Department of Mathematic and Computer Science, Eindhoven University of Technology, The Netherlands","https://ieeexplore.ieee.org/author/37267249200","2","Jarke J. van Wijk","37267249200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","0","Journals","10.1109/TVCG.2014.2346441","2319","https://ieeexplore.ieee.org/document/6875972/","Multivariate networks","Selections of interest","","Interaction","Direct manipulation","","","","","","","Data visualization","Clutter","Network topology","Context awareness","Image color analysis","","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875972","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","102","2310","Multivariate Network Exploration and Presentation: From Detail to Overview via Selections and Aggregations","20"
"Focus-context techniques provide visual guidance in visualizations by giving strong visual prominence to elements of interest while the context is suppressed. However, finding a visual feature to enhance for the focus to pop out from its context in a large dynamic scene, while leading to minimal visual deformation and subjective disturbance, is challenging. This paper proposes Attractive Flicker, a novel technique for visual guidance in dynamic narrative visualizations. We first show that flicker is a strong visual attractor in the entire visual field, without distorting, suppressing, or adding any scene elements. The novel aspect of our Attractive Flicker technique is that it consists of two signal stages: The first “orientation stage” is a short but intensive flicker stimulus to attract the attention to elements of interest. Subsequently, the intensive flicker is reduced to a minimally disturbing luminance oscillation (“engagement stage”) as visual support to keep track of the focus elements. To find a good trade-off between attraction effectiveness and subjective annoyance caused by flicker, we conducted two perceptual studies to find suitable signal parameters. We showcase Attractive Flicker with the parameters obtained from the perceptual statistics in a study of molecular interactions. With Attractive Flicker, users were able to easily follow the narrative of the visualization on a large display, while the flickering of focus elements was not disturbing when observing the context.","https://ieeexplore.ieee.org/document/6876019/","LOCKED","6876019","Vienna University of Technology","https://ieeexplore.ieee.org/author/37844773200","1","Manuela Waldner","37844773200","","","","","","","","","","","","","","","","","","","","","Vienna University of Technology","https://ieeexplore.ieee.org/author/37085341875","2","Mathieu Le Muzic","37085341875","Vienna University of Technology","https://ieeexplore.ieee.org/author/37960322200","3","Matthias Bernhard","37960322200","Vienna University of Technology","https://ieeexplore.ieee.org/author/37448821300","4","Werner Purgathofer","37448821300","Vienna University of Technology","https://ieeexplore.ieee.org/author/37282726800","5","Ivan Viola","37282726800","","","","","","","","","","","","","","","","","","","","","","","","","","12","0","Journals","10.1109/TVCG.2014.2346352","2465","https://ieeexplore.ieee.org/document/6876019/","Visual attention","flicker","","narrative visualization","","","","","","","","Context awareness","Social network services","Image color analysis","Observers","Data visualization","Data models","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6876019","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","103","2456","Attractive Flicker — Guiding Attention in Dynamic Narrative Visualizations","20"
"For an investigative journalist, a large collection of documents obtained from a Freedom of Information Act request or a leak is both a blessing and a curse: such material may contain multiple newsworthy stories, but it can be difficult and time consuming to find relevant documents. Standard text search is useful, but even if the search target is known it may not be possible to formulate an effective query. In addition, summarization is an important non-search task. We present Overview, an application for the systematic analysis of large document collections based on document clustering, visualization, and tagging. This work contributes to the small set of design studies which evaluate a visualization system “in the wild”, and we report on six case studies where Overview was voluntarily used by self-initiated journalists to produce published stories. We find that the frequently-used language of “exploring” a document collection is both too vague and too narrow to capture how journalists actually used our application. Our iterative process, including multiple rounds of deployment and observations of real world usage, led to a much more specific characterization of tasks. We analyze and justify the visual encoding and interaction techniques used in Overview's design with respect to our final task abstractions, and propose generalizable lessons for visualization design methodology.","https://ieeexplore.ieee.org/document/6875900/","LOCKED","6875900","University of British Columbia","https://ieeexplore.ieee.org/author/37719161300","1","Matthew Brehmer","37719161300","","","","","","","","","","","","","","","","","","","","","University of British Columbia","https://ieeexplore.ieee.org/author/37587716200","2","Stephen Ingram","37587716200","Columbia Journalism School and the Associated Press","https://ieeexplore.ieee.org/author/37085406459","3","Jonathan Stray","37085406459","University of British Columbia","https://ieeexplore.ieee.org/author/37349490300","4","Tamara Munzner","37349490300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","0","Journals","10.1109/TVCG.2014.2346431","2280","https://ieeexplore.ieee.org/document/6875900/","Design study","investigative journalism","","task and requirements analysis","text and document data","text analysis","","","","","","Document handling","Data visualization","Encoding","Text mining","Text analysis","","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875900","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","104","2271","Overview: The Design, Adoption, and Analysis of a Visual Document Mining Tool for Investigative Journalists","20"
"For an individual rupture risk assessment of aneurysms, the aneurysm's wall morphology and hemodynamics provide valuable information. Hemodynamic information is usually extracted via computational fluid dynamic (CFD) simulation on a previously extracted 3D aneurysm surface mesh or directly measured with 4D phase-contrast magnetic resonance imaging. In contrast, a noninvasive imaging technique that depicts the aneurysm wall in vivo is still not available. Our approach comprises an experiment, where intravascular ultrasound (IVUS) is employed to probe a dissected saccular aneurysm phantom, which we modeled from a porcine kidney artery. Then, we extracted a 3D surface mesh to gain the vessel wall thickness and hemodynamic information from a CFD simulation. Building on this, we developed a framework that depicts the inner and outer aneurysm wall with dedicated information about local thickness via distance ribbons. For both walls, a shading is adapted such that the inner wall as well as its distance to the outer wall is always perceivable. The exploration of the wall is further improved by combining it with hemodynamic information from the CFD simulation. Hence, the visual analysis comprises a brushing and linking concept for individual highlighting of pathologic areas. Also, a surface clustering is integrated to provide an automatic division of different aneurysm parts combined with a risk score depending on wall thickness and hemodynamic information. In general, our approach can be employed for vessel visualization purposes where an inner and outer wall has to be adequately represented.","https://ieeexplore.ieee.org/document/6877722/","LOCKED","6877722","Department for Simulation and Graphics, University of Magdeburg, Germany","https://ieeexplore.ieee.org/author/37087203593","1","Sylvia Glaßer","37087203593","","","","","","","","","","","","","","","","","","","","","Department for Simulation and Graphics, University of Magdeburg, Germany","https://ieeexplore.ieee.org/author/37085527253","2","Kai Lawonn","37085527253","Neuroradiology Department, University hospital of Magdeburg, Germany","https://ieeexplore.ieee.org/author/37085544686","3","Thomas Hoffmann","37085544686","Neuroradiology Department, University hospital of Magdeburg, Germany","https://ieeexplore.ieee.org/author/37442720700","4","Martin Skalej","37442720700","Department for Simulation and Graphics, University of Magdeburg, Germany","https://ieeexplore.ieee.org/author/37424645300","5","Bernhard Preim","37424645300","","","","","","","","","","","","","","","","","","","","","","","","","","11","0","Journals","10.1109/TVCG.2014.2346406","2515","https://ieeexplore.ieee.org/document/6877722/","Aneurysm","IVUS","","Wall Thickness","Wall Shear Stress","Brushing and Linking","Focus + Context","","","","","Aneurysms","Biomedical image processing","Three-dimensional displays","Hemodynamics","Risk management","Arteries","Solid modeling","Brain modeling","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6877722","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","105","2506","Combined Visualization of Wall Thickness and Wall Shear Stress for the Evaluation of Aneurysms","20"
"Data visualization has been used extensively to inform users. However, little research has been done to examine the effects of data visualization in influencing users or in making a message more persuasive. In this study, we present experimental research to fill this gap and present an evidence-based analysis of persuasive visualization. We built on persuasion research from psychology and user interfaces literature in order to explore the persuasive effects of visualization. In this experimental study we define the circumstances under which data visualization can make a message more persuasive, propose hypotheses, and perform quantitative and qualitative analyses on studies conducted to test these hypotheses. We compare visual treatments with data presented through barcharts and linecharts on the one hand, treatments with data presented through tables on the other, and then evaluate their persuasiveness. The findings represent a first step in exploring the effectiveness of persuasive visualization.","https://ieeexplore.ieee.org/document/6876023/","LOCKED","6876023","New York University","https://ieeexplore.ieee.org/author/37085415876","1","Anshul Vikram Pandey","37085415876","","","","","","","","","","","","","","","","","","","","","New York University","https://ieeexplore.ieee.org/author/37085402668","2","Anjali Manivannan","37085402668","New York University","https://ieeexplore.ieee.org/author/37829353000","3","Oded Nov","37829353000","New York University","https://ieeexplore.ieee.org/author/37085411015","4","Margaret Satterthwaite","37085411015","New York University","https://ieeexplore.ieee.org/author/38267713800","5","Enrico Bertini","38267713800","","","","","","","","","","","","","","","","","","","","","","","","","","43","0","Journals","10.1109/TVCG.2014.2346419","2220","https://ieeexplore.ieee.org/document/6876023/","Persuasive visualization","elaboration likelihood model","","evaluation","","","","","","","","Data visualization","Games","Psychology","User interfaces","Market research","Performance evaluation","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6876023","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","106","2211","The Persuasive Power of Data Visualization","20"
"We present NeuroLines, a novel visualization technique designed for scalable detailed analysis of neuronal connectivity at the nanoscale level. The topology of 3D brain tissue data is abstracted into a multi-scale, relative distance-preserving subway map visualization that allows domain scientists to conduct an interactive analysis of neurons and their connectivity. Nanoscale connectomics aims at reverse-engineering the wiring of the brain. Reconstructing and analyzing the detailed connectivity of neurons and neurites (axons, dendrites) will be crucial for understanding the brain and its development and diseases. However, the enormous scale and complexity of nanoscale neuronal connectivity pose big challenges to existing visualization techniques in terms of scalability. NeuroLines offers a scalable visualization framework that can interactively render thousands of neurites, and that supports the detailed analysis of neuronal structures and their connectivity. We describe and analyze the design of NeuroLines based on two real-world use-cases of our collaborators in developmental neuroscience, and investigate its scalability to large-scale neuronal connectivity data.","https://ieeexplore.ieee.org/document/6875935/","LOCKED","6875935","King Abdullah University of Science and Technology (KAUST)","https://ieeexplore.ieee.org/author/37071605900","1","Ali K. Al-Awami","37071605900","","","","","","","","","","","","","","","","","","","","","School of Engineering and Applied Sciences at Harvard University","https://ieeexplore.ieee.org/author/37409575800","2","Johanna Beyer","37409575800","School of Engineering and Applied Sciences at Harvard University","https://ieeexplore.ieee.org/author/38108845300","3","Hendrik Strobelt","38108845300","Center for Brain Science at Harvard University","https://ieeexplore.ieee.org/author/37546755400","4","Narayanan Kasthuri","37546755400","Center for Brain Science at Harvard University","https://ieeexplore.ieee.org/author/37294231800","5","Jeff W. Lichtman","37294231800","School of Engineering and Applied Sciences at Harvard University","https://ieeexplore.ieee.org/author/37275698100","6","Hanspeter Pfister","37275698100","King Abdullah University of Science and Technology (KAUST)","https://ieeexplore.ieee.org/author/37394809600","7","Markus Hadwiger","37394809600","","","","","","","","","","","","","","","","20","0","Journals","10.1109/TVCG.2014.2346312","2378","https://ieeexplore.ieee.org/document/6875935/","Connectomics","Neuroscience","","Data Abstraction","Multi-Trees","Focus+Context","","","","","","Data visualization","Three-dimensional displays","Nerve fibers","Neurophysiology","Navigation","Scalability","Nanoscale devices","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875935","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","107","2369","NeuroLines: A Subway Map Metaphor for Visualizing Nanoscale Neuronal Connectivity","20"
"Analysts often need to explore and identify coordinated relationships (e.g., four people who visited the same five cities on the same set of days) within some large datasets for sensemaking. Biclusters provide a potential solution to ease this process, because each computed bicluster bundles individual relationships into coordinated sets. By understanding such computed, structural, relations within biclusters, analysts can leverage their domain knowledge and intuition to determine the importance and relevance of the extracted relationships for making hypotheses. However, due to the lack of systematic design guidelines, it is still a challenge to design effective and usable visualizations of biclusters to enhance their perceptibility and interactivity for exploring coordinated relationships. In this paper, we present a five-level design framework for bicluster visualizations, with a survey of the state-of-the-art design considerations and applications that are related or that can be applied to bicluster visualizations. We summarize pros and cons of these design options to support user tasks at each of the five-level relationships. Finally, we discuss future research challenges for bicluster visualizations and their incorporation into visual analytics tools.","https://ieeexplore.ieee.org/document/6875974/","LOCKED","6875974","Department of Computer Science, Discovery Analytics Center, Virginia Tech","https://ieeexplore.ieee.org/author/37073375900","1","Maoyuan Sun","37073375900","","","","","","","","","","","","","","","","","","","","","Department of Computer Science, Discovery Analytics Center, Virginia Tech","https://ieeexplore.ieee.org/author/37419565900","2","Chris North","37419565900","Department of Computer Science, Discovery Analytics Center, Virginia Tech","https://ieeexplore.ieee.org/author/37273204200","3","Naren Ramakrishnan","37273204200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","0","Journals","10.1109/TVCG.2014.2346665","1722","https://ieeexplore.ieee.org/document/6875974/","Biclusters","interactive visual analytics","","coordinated relationships","design framework","","","","","","","Cluster approximation","Navigation","Data mining","Visual analytics","Bioinformatics","","","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875974","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","108","1713","A Five-Level Design Framework for Bicluster Visualizations","20"
"In this paper, we introduce a simulation-based approach to design protection plans for flood events. Existing solutions require a lot of computation time for an exhaustive search, or demand for a time-consuming expert supervision and steering. We present a faster alternative based on the automated control of multiple parallel simulation runs. Run Watchers are dedicated system components authorized to monitor simulation runs, terminate them, and start new runs originating from existing ones according to domain-specific rules. This approach allows for a more efficient traversal of the search space and overall performance improvements due to a re-use of simulated states and early termination of failed runs. In the course of search, Run Watchers generate large and complex decision trees. We visualize the entire set of decisions made by Run Watchers using interactive, clustered timelines. In addition, we present visualizations to explain the resulting response plans. Run Watchers automatically generate storyboards to convey plan details and to justify the underlying decisions, including those which leave particular buildings unprotected. We evaluate our solution with domain experts.","https://ieeexplore.ieee.org/document/6875941/","LOCKED","6875941","VRVis Vienna","https://ieeexplore.ieee.org/author/37085538383","1","Artem Konev","37085538383","","","","","","","","","","","","","","","","","","","","","VRVis Vienna","https://ieeexplore.ieee.org/author/38111592300","2","Jürgen Waser","38111592300","VRVis Vienna","https://ieeexplore.ieee.org/author/38490409700","3","Bernhard Sadransky","38490409700","VRVis Vienna","https://ieeexplore.ieee.org/author/37085537947","4","Daniel Cornel","37085537947","TU Vienna","https://ieeexplore.ieee.org/author/37085532133","5","Rui A.P. Perdigão","37085532133","TU Vienna","https://ieeexplore.ieee.org/author/37085532505","6","Zsolt Horváth","37085532505","TU Vienna","https://ieeexplore.ieee.org/author/37282552200","7","M. Eduard Gröller","37282552200","","","","","","","","","","","","","","","","6","0","Journals","10.1109/TVCG.2014.2346930","1882","https://ieeexplore.ieee.org/document/6875941/","Disaster management","simulation control","","decision making","visual evidence","storytelling","","","","","","Buildings","Computational modeling","Visual analytics","Decision making","Data visualization","Decision trees","Monitoring","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875941","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","109","1873","Run Watchers: Automatic Simulation-Based Decision Support in Flood Management","20"
"The complexity in visualizing volumetric data often limits the scope of direct exploration of scalar fields. Isocontour extraction is a popular method for exploring scalar fields because of its simplicity in presenting features in the data. In this paper, we present a novel representation of contours with the aim of studying the similarity relationship between the contours. The representation maps contours to points in a high-dimensional transformation-invariant descriptor space. We leverage the power of this representation to design a clustering based algorithm for detecting symmetric regions in a scalar field. Symmetry detection is a challenging problem because it demands both segmentation of the data and identification of transformation invariant segments. While the former task can be addressed using topological analysis of scalar fields, the latter requires geometry based solutions. Our approach combines the two by utilizing the contour tree for segmenting the data and the descriptor space for determining transformation invariance. We discuss two applications, query driven exploration and asymmetry visualization, that demonstrate the effectiveness of the approach.","https://ieeexplore.ieee.org/document/6875976/","LOCKED","6875976","Department of Computer Science and Automation, Indian Institute of Science, Bangalore, India","https://ieeexplore.ieee.org/author/38258503300","1","Dilip Mathew Thomas","38258503300","","","","","","","","","","","","","","","","","","","","","Department of Computer Science and Automation and Supercomputer Education Research Centre, Indian Institute of Science, Bangalore, India","https://ieeexplore.ieee.org/author/37278509300","2","Vijay Natarajan","37278509300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","0","Journals","10.1109/TVCG.2014.2346332","2436","https://ieeexplore.ieee.org/document/6875976/","Scalar field visualization","symmetry detection","","contour tree","data exploration","","","","","","","Shape analysis","Noise measurement","Isosurfaces","Level set","Feature extraction","Clustering algorithms","Multi-scale systems","Volume measurement","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6875976","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","110","2427","Multiscale Symmetry Detection in Scalar Fields by Clustering Contours","20"
"In this paper, we present a mathematical visualization paradigm for exploring curves embedded in 3D and surfaces in 4D mathematical world. The basic problem is that, 3D figures of 4D mathematical entities often twist, turn, and fold back on themselves, leaving important properties behind the surface sheets. We propose an interactive system to visualize the topological features of the original 4D surface by slicing its 3D figure into a series of feature diagram. A novel 4D visualization interface is designed to allow users to control 4D topological shapes via the collection of diagram handles using the established curve manipulation mechanism. Our system can support rich mathematical interaction of 4D mathematical objects which is very difficult with any existing approach. We further demonstrate the effectiveness of the proposed visualization tool using various experimental results and cases studies.","https://ieeexplore.ieee.org/document/6876027/","LOCKED","6876027","Pervasive Technology Institute, Indiana University","https://ieeexplore.ieee.org/author/37559775500","1","Hui Zhang","37559775500","","","","","","","","","","","","","","","","","","","","","Zhejiang University of Media and Communication","https://ieeexplore.ieee.org/author/37667388400","2","Jianguang Weng","37667388400","School of Informatics and Computing, Indiana University","https://ieeexplore.ieee.org/author/37085342509","3","Guangchen Ruan","37085342509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","0","Journals","10.1109/TVCG.2014.2346425","2584","https://ieeexplore.ieee.org/document/6876027/","math visualization","4D","","deformation","Reidemeister theorem","","","","","","","Three-dimensional displays","Two-dimensional displays","Shape analysis","Data visualization","Geometry","Laplace equations","Interpolation","","6935054","2160-9306","12","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6876027","31 Dec. 2014","2945","IEEE Transactions on Visualization and Computer Graphics","2014","IEEE","111","2575","Visualizing 2-dimensional Manifolds with Curve Handles in 4D","20"
