"articles_abstract","articles_abstract_url","articles_access_type","articles_article_number","articles_authors_authors_0_affiliation","articles_authors_authors_0_authorAffiliations_authorAffiliation_0","articles_authors_authors_0_authorAffiliations_authorAffiliation_1","articles_authors_authors_0_authorUrl","articles_authors_authors_0_author_order","articles_authors_authors_0_full_name","articles_authors_authors_0_id","articles_authors_authors_10_affiliation","articles_authors_authors_10_authorAffiliations_authorAffiliation_0","articles_authors_authors_10_authorUrl","articles_authors_authors_10_author_order","articles_authors_authors_10_full_name","articles_authors_authors_10_id","articles_authors_authors_11_affiliation","articles_authors_authors_11_authorAffiliations_authorAffiliation_0","articles_authors_authors_11_authorUrl","articles_authors_authors_11_author_order","articles_authors_authors_11_full_name","articles_authors_authors_11_id","articles_authors_authors_12_affiliation","articles_authors_authors_12_authorAffiliations_authorAffiliation_0","articles_authors_authors_12_authorUrl","articles_authors_authors_12_author_order","articles_authors_authors_12_full_name","articles_authors_authors_12_id","articles_authors_authors_13_affiliation","articles_authors_authors_13_authorAffiliations_authorAffiliation_0","articles_authors_authors_13_authorUrl","articles_authors_authors_13_author_order","articles_authors_authors_13_full_name","articles_authors_authors_13_id","articles_authors_authors_14_affiliation","articles_authors_authors_14_authorAffiliations_authorAffiliation_0","articles_authors_authors_14_authorUrl","articles_authors_authors_14_author_order","articles_authors_authors_14_full_name","articles_authors_authors_14_id","articles_authors_authors_15_affiliation","articles_authors_authors_15_authorAffiliations_authorAffiliation_0","articles_authors_authors_15_authorUrl","articles_authors_authors_15_author_order","articles_authors_authors_15_full_name","articles_authors_authors_15_id","articles_authors_authors_1_affiliation","articles_authors_authors_1_authorAffiliations_authorAffiliation_0","articles_authors_authors_1_authorAffiliations_authorAffiliation_1","articles_authors_authors_1_authorUrl","articles_authors_authors_1_author_order","articles_authors_authors_1_full_name","articles_authors_authors_1_id","articles_authors_authors_2_affiliation","articles_authors_authors_2_authorAffiliations_authorAffiliation_0","articles_authors_authors_2_authorUrl","articles_authors_authors_2_author_order","articles_authors_authors_2_full_name","articles_authors_authors_2_id","articles_authors_authors_3_affiliation","articles_authors_authors_3_authorAffiliations_authorAffiliation_0","articles_authors_authors_3_authorAffiliations_authorAffiliation_1","articles_authors_authors_3_authorUrl","articles_authors_authors_3_author_order","articles_authors_authors_3_full_name","articles_authors_authors_3_id","articles_authors_authors_4_affiliation","articles_authors_authors_4_authorAffiliations_authorAffiliation","articles_authors_authors_4_authorAffiliations_authorAffiliation_0","articles_authors_authors_4_authorAffiliations_authorAffiliation_1","articles_authors_authors_4_authorUrl","articles_authors_authors_4_author_order","articles_authors_authors_4_full_name","articles_authors_authors_4_id","articles_authors_authors_5_affiliation","articles_authors_authors_5_authorAffiliations_authorAffiliation_0","articles_authors_authors_5_authorAffiliations_authorAffiliation_1","articles_authors_authors_5_authorAffiliations_authorAffiliation_2","articles_authors_authors_5_authorUrl","articles_authors_authors_5_author_order","articles_authors_authors_5_full_name","articles_authors_authors_5_id","articles_authors_authors_6_affiliation","articles_authors_authors_6_authorAffiliations_authorAffiliation_0","articles_authors_authors_6_authorAffiliations_authorAffiliation_1","articles_authors_authors_6_authorUrl","articles_authors_authors_6_author_order","articles_authors_authors_6_full_name","articles_authors_authors_6_id","articles_authors_authors_7_affiliation","articles_authors_authors_7_authorAffiliations_authorAffiliation_0","articles_authors_authors_7_authorUrl","articles_authors_authors_7_author_order","articles_authors_authors_7_full_name","articles_authors_authors_7_id","articles_authors_authors_8_affiliation","articles_authors_authors_8_authorAffiliations_authorAffiliation_0","articles_authors_authors_8_authorAffiliations_authorAffiliation_1","articles_authors_authors_8_authorUrl","articles_authors_authors_8_author_order","articles_authors_authors_8_full_name","articles_authors_authors_8_id","articles_authors_authors_9_affiliation","articles_authors_authors_9_authorAffiliations_authorAffiliation_0","articles_authors_authors_9_authorUrl","articles_authors_authors_9_author_order","articles_authors_authors_9_full_name","articles_authors_authors_9_id","articles_citing_paper_count","articles_citing_patent_count","articles_content_type","articles_doi","articles_download_count","articles_end_page","articles_html_url","articles_index_terms_author_terms_terms_0","articles_index_terms_author_terms_terms_1","articles_index_terms_author_terms_terms_2","articles_index_terms_author_terms_terms_3","articles_index_terms_author_terms_terms_4","articles_index_terms_author_terms_terms_5","articles_index_terms_author_terms_terms_6","articles_index_terms_author_terms_terms_7","articles_index_terms_author_terms_terms_8","articles_index_terms_ieee_terms_terms_0","articles_index_terms_ieee_terms_terms_1","articles_index_terms_ieee_terms_terms_2","articles_index_terms_ieee_terms_terms_3","articles_index_terms_ieee_terms_terms_4","articles_index_terms_ieee_terms_terms_5","articles_index_terms_ieee_terms_terms_6","articles_insert_date","articles_is_number","articles_issn","articles_issue","articles_pdf_url","articles_publication_date","articles_publication_number","articles_publication_title","articles_publication_year","articles_publisher","articles_rank","articles_start_page","articles_title","articles_volume" 
"Latency in a visualization system is widely believed to affect user behavior in measurable ways, such as requiring the user to wait for the visualization system to respond, leading to interruption of the analytic flow. While this effect is frequently observed and widely accepted, precisely how latency affects different analysis scenarios is less well understood. In this paper, we examine the role of latency in the context of visual search, an essential task in data foraging and exploration using visualization. We conduct a series of studies on Amazon Mechanical Turk and find that under certain conditions, latency is a statistically significant predictor of visual search behavior, which is consistent with previous studies. However, our results also suggest that task type, task complexity, and other factors can modulate the effect of latency, in some cases rendering latency statistically insignificant in predicting user behavior. This suggests a more nuanced view of the role of latency than previously reported. Building on these results and the findings of prior studies, we propose design guidelines for measuring and interpreting the effects of latency when evaluating performance on visual search tasks.","https://ieeexplore.ieee.org/document/8809742/","LOCKED","8809742","Department of Computer Science, University of Maryland","Department of Computer Science, University of Maryland","","https://ieeexplore.ieee.org/author/37086366223","1","Leilani Battle","37086366223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Department of Computer Science, Smith College","Department of Computer Science, Smith College","","https://ieeexplore.ieee.org/author/38229914800","2","R. Jordan Crouser","38229914800","Electrical Engineering & Computer Science Department, MIT","Electrical Engineering & Computer Science Department, MIT","https://ieeexplore.ieee.org/author/37087102773","3","Audace Nakeshimana","37087102773","Department of Computer Science, Smith College","Department of Computer Science, Smith College","","https://ieeexplore.ieee.org/author/37087099452","4","Ananda Montoly","37087099452","Department of Computer Science, Tufts University","","Department of Computer Science, Tufts University","","https://ieeexplore.ieee.org/author/37592409400","5","Remco Chang","37592409400","Electrical Engineering & Computer Science Department, MIT","Electrical Engineering & Computer Science Department, MIT","","","https://ieeexplore.ieee.org/author/38315553400","6","Michael Stonebraker","38315553400","","","","","","","","","","","","","","","","","","","","","","","","","","","4","0","Journals","10.1109/TVCG.2019.2934556","523","1255","https://ieeexplore.ieee.org/document/8809742/","Visual search","latency","system response time","SRT","","","","","","Task analysis","Complexity theory","Human computer interaction","Visualization","Data visualization","Delays","","20190822","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8809742","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","101","1246","The Role of Latency and Task Complexity in Predicting Visual Search Behavior","26"
"Matrix representations are one of the main established and empirically proven to be effective visualization techniques for relational (or network) data. However, matrices-similar to node-link diagrams-are most effective if their layout reveals the underlying data topology. Given the many developed algorithms, a practical problem arises: “Which matrix reordering algorithm should I choose for my dataset at hand?” To make matters worse, different reordering algorithms applied to the same dataset may let significantly different visual matrix patterns emerge. This leads to the question of trustworthiness and explainability of these fully automated, often heuristic, black-box processes. We present GUIRO, a Visual Analytics system that helps novices, network analysts, and algorithm designers to open the black-box. Users can investigate the usefulness and expressiveness of 70 accessible matrix reordering algorithms. For network analysts, we introduce a novel model space representation and two interaction techniques for a user-guided reordering of rows or columns, and especially groups thereof (submatrix reordering). These novel techniques contribute to the understanding of the global and local dataset topology. We support algorithm designers by giving them access to 16 reordering quality metrics and visual exploration means for comparing reordering implementations on a row/column permutation level. We evaluated GUIRO in a guided explorative user study with 12 subjects, a case study demonstrating its usefulness in a real-world scenario, and through an expert study gathering feedback on our design decisions. We found that our proposed methods help even inexperienced users to understand matrix patterns and allow a user-guided steering of reordering algorithms. GUIRO helps to increase the transparency of matrix reordering algorithms, thus helping a broad range of users to get a better insight into the complex reordering process, in turn supporting data and reordering algorithm insights.","https://ieeexplore.ieee.org/document/8807245/","LOCKED","8807245","School of Engineering, Applied Sciences, Harvard University, United States","School of Engineering, Applied Sciences, Harvard University, United States","","https://ieeexplore.ieee.org/author/38551542600","1","Michael Behrisch","38551542600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Graz University of Technology, Austria","Graz University of Technology, Austria","","https://ieeexplore.ieee.org/author/37282557600","2","Tobias Schreck","37282557600","School of Engineering, Applied Sciences, Harvard University, United States","School of Engineering, Applied Sciences, Harvard University, United States","https://ieeexplore.ieee.org/author/37275698100","3","Hanspeter Pfister","37275698100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0","Journals","10.1109/TVCG.2019.2934300","640","194","https://ieeexplore.ieee.org/document/8807245/","Visual Analytics","matrix","black-box algorithms","seriation","ordering","sorting","steerable algorithm","interaction","2D projection","Visualization","Data visualization","Indexes","Topology","Measurement","Task analysis","Partitioning algorithms","20190820","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807245","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","102","184","GUIRO: User-Guided Matrix Reordering","26"
"With the rapid adoption of machine learning techniques for large-scale applications in science and engineering comes the convergence of two grand challenges in visualization. First, the utilization of black box models (e.g., deep neural networks) calls for advanced techniques in exploring and interpreting model behaviors. Second, the rapid growth in computing has produced enormous datasets that require techniques that can handle millions or more samples. Although some solutions to these interpretability challenges have been proposed, they typically do not scale beyond thousands of samples, nor do they provide the high-level intuition scientists are looking for. Here, we present the first scalable solution to explore and analyze high-dimensional functions often encountered in the scientific data analysis pipeline. By combining a new streaming neighborhood graph construction, the corresponding topology computation, and a novel data aggregation scheme, namely topology aware datacubes, we enable interactive exploration of both the topological and the geometric aspect of high-dimensional data. Following two use cases from high-energy-density (HED) physics and computational biology, we demonstrate how these capabilities have led to crucial new insights in both applications.","https://ieeexplore.ieee.org/document/8820172/","LOCKED","8820172","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","","https://ieeexplore.ieee.org/author/38025553600","1","Shusen Liu","38025553600","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/37087084466","11","Luc Peterson","37087084466","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/37087086552","12","Peter B. Robinson","37087086552","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/37863152400","13","Harsh Bhatia","37863152400","SCI Institute, University of Utah","SCI Institute, University of Utah","https://ieeexplore.ieee.org/author/37284312600","14","Valerio Pascucci","37284312600","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/38113520200","15","Brian K. Spears","38113520200","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/37564112000","16","Peer-Timo Bremer","37564112000","SCI Institute, University of Utah","SCI Institute, University of Utah","","https://ieeexplore.ieee.org/author/37088742368","2","Di Wang","37088742368","SCI Institute, University of Utah","SCI Institute, University of Utah","https://ieeexplore.ieee.org/author/37085822393","3","Dan Maljovec","37085822393","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","","https://ieeexplore.ieee.org/author/37077387500","4","Rushil Anirudh","37077387500","Lawrence Livermore National Laboratory","","Lawrence Livermore National Laboratory","","https://ieeexplore.ieee.org/author/37392160300","5","Jayaraman J. Thiagarajan","37392160300","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","","","https://ieeexplore.ieee.org/author/37089655902","6","Sam Ade Jacobs","37089655902","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","","https://ieeexplore.ieee.org/author/37992882700","7","Brian C. Van Essen","37992882700","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/37830764600","8","David Hysom","37830764600","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","","https://ieeexplore.ieee.org/author/38468486600","9","Jae-Seung Yeom","38468486600","Lawrence Livermore National Laboratory","Lawrence Livermore National Laboratory","https://ieeexplore.ieee.org/author/37087084442","10","Jim Gaffney","37087084442","3","0","Journals","10.1109/TVCG.2019.2934594","883","300","https://ieeexplore.ieee.org/document/8820172/","Model Evaluation","Deep Learning","High-Dimensional Space","Topological Data Analysis","Inertial Confinement Fusion","","","","","Computational modeling","Data visualization","Data analysis","Analytical models","Topology","Physics","Predictive models","20190830","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8820172","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","103","291","Scalable Topological Data Analysis and Visualization for Evaluating Data-Driven Models in Scientific Applications","26"
"Many evaluation methods have been used to assess the usefulness of Visual Analytics (VA) solutions. These methods stem from a variety of origins with different assumptions and goals, which cause confusion about their proofing capabilities. Moreover, the lack of discussion about the evaluation processes may limit our potential to develop new evaluation methods specialized for VA. In this paper, we present an analysis of evaluation methods that have been used to summatively evaluate VA solutions. We provide a survey and taxonomy of the evaluation methods that have appeared in the VAST literature in the past two years. We then analyze these methods in terms of validity and generalizability of their findings, as well as the feasibility of using them. We propose a new metric called summative quality to compare evaluation methods according to their ability to prove usefulness, and make recommendations for selecting evaluation methods based on their summative quality in the VA domain.","https://ieeexplore.ieee.org/document/8805439/","LOCKED","8805439","Purdue University","Purdue University","","https://ieeexplore.ieee.org/author/37087100488","1","Mosab Khayat","37087100488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado Boulder","University of Colorado Boulder","","https://ieeexplore.ieee.org/author/37089053323","2","Morteza Karimzadeh","37089053323","Purdue University","Purdue University","https://ieeexplore.ieee.org/author/37282598900","3","David S. Ebert","37282598900","Purdue University","Purdue University","","https://ieeexplore.ieee.org/author/37270225600","4","Arif Ghafoor","37270225600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0","Journals","10.1109/TVCG.2019.2934264","626","363","https://ieeexplore.ieee.org/document/8805439/","Summative evaluation","usefulness","evaluation process","taxonomy","visual analytics","","","","","Taxonomy","Visual analytics","Measurement","Usability","Guidelines","Focusing","","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805439","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","104","353","The Validity, Generalizability and Feasibility of Summative Evaluation Methods in Visual Analytics","26"
"We propose a data reduction technique for scattered data based on statistical sampling. Our void-and-cluster sampling technique finds a representative subset that is optimally distributed in the spatial domain with respect to the blue noise property. In addition, it can adapt to a given density function, which we use to sample regions of high complexity in the multivariate value domain more densely. Moreover, our sampling technique implicitly defines an ordering on the samples that enables progressive data loading and a continuous level-of-detail representation. We extend our technique to sample time-dependent trajectories, for example pathlines in a time interval, using an efficient and iterative approach. Furthermore, we introduce a local and continuous error measure to quantify how well a set of samples represents the original dataset. We apply this error measure during sampling to guide the number of samples that are taken. Finally, we use this error measure and other quantities to evaluate the quality, performance, and scalability of our algorithm.","https://ieeexplore.ieee.org/document/8805445/","LOCKED","8805445","Karlsruhe Institute of Technology","Karlsruhe Institute of Technology","","https://ieeexplore.ieee.org/author/37086172474","1","Tobias Rapp","37086172474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Karlsruhe Institute of Technology","Karlsruhe Institute of Technology","","https://ieeexplore.ieee.org/author/37087102300","2","Christoph Peters","37087102300","Karlsruhe Institute of Technology","Karlsruhe Institute of Technology","https://ieeexplore.ieee.org/author/37395703400","3","Carsten Dachsbacher","37395703400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0","Journals","10.1109/TVCG.2019.2934335","426","789","https://ieeexplore.ieee.org/document/8805445/","Data reduction","sampling","blue noise","entropy-based sampling","scattered data","pathlines","","","","Data visualization","Trajectory","Measurement uncertainty","Data models","Loading","Computational modeling","Entropy","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805445","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","105","780","Void-and-Cluster Sampling of Large Scattered Data and Trajectories","26"
"Understanding large amounts of spatiotemporal data from particle-based simulations, such as molecular dynamics, often relies on the computation and analysis of aggregate measures. These, however, by virtue of aggregation, hide structural information about the space/time localization of the studied phenomena. This leads to degenerate cases where the measures fail to capture distinct behaviour. In order to drill into these aggregate values, we propose a multi-scale visual exploration technique. Our novel representation, based on partial domain aggregation, enables the construction of a continuous scale-space for discrete datasets and the simultaneous exploration of scales in both space and time. We link these two scale-spaces in a scale-space space-time cube and model linked views as orthogonal slices through this cube, thus enabling the rapid identification of spatio-temporal patterns at multiple scales. To demonstrate the effectiveness of our approach, we showcase an advanced exploration of a protein-ligand simulation.","https://ieeexplore.ieee.org/document/8794520/","LOCKED","8794520","University of Bergen","University of Bergen","","https://ieeexplore.ieee.org/author/37087100125","1","Juraj Pálenik","37087100125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Bergen","University of Bergen","Masaryk University","https://ieeexplore.ieee.org/author/37085717963","2","Jan Byška","37085717963","University of Bergen","University of Bergen","https://ieeexplore.ieee.org/author/37265895700","3","Stefan Bruckner","37265895700","University of Bergen","University of Bergen","","https://ieeexplore.ieee.org/author/37274158800","4","Helwig Hauser","37274158800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0","Journals","10.1109/TVCG.2019.2934258","383","653","https://ieeexplore.ieee.org/document/8794520/","Scale space","time-series","scientific simulation","multi-scale analysis","space-time cube","molecular dynamics","","","","Data visualization","Computational modeling","Time series analysis","Atmospheric measurements","Particle measurements","Analytical models","Kernel","20190812","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8794520","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","106","643","Scale-Space Splatting: Reforming Spacetime for Cross-Scale Exploration of Integral Measures in Molecular Dynamics","26"
"Visualizations rely on highlighting to attract and guide our attention. To make an object of interest stand out independently from a number of distractors, the underlying visual cue, e.g., color, has to be preattentive. In our prior work, we introduced Deadeye as an instantly recognizable highlighting technique that works by rendering the target object for one eye only. In contrast to prior approaches, Deadeye excels by not modifying any visual properties of the target. However, in the case of 2D visualizations, the method requires an additional setup to allow dichoptic presentation, which is a considerable drawback. As a follow-up to requests from the community, this paper explores Deadeye as a highlighting technique for 3D visualizations, because such stereoscopic scenarios support dichoptic presentation out of the box. Deadeye suppresses binocular disparities for the target object, so we cannot assume the applicability of our technique as a given fact. With this motivation, the paper presents quantitative evaluations of Deadeye in VR, including configurations with multiple heterogeneous distractors as an important robustness challenge. After confirming the preserved preattentiveness (all average accuracies above 90 %) under such real-world conditions, we explore VR volume rendering as an example application scenario for Deadeye. We depict a possible workflow for integrating our technique, conduct an exploratory survey to demonstrate benefits and limitations, and finally provide related design implications.","https://ieeexplore.ieee.org/document/8805418/","LOCKED","8805418","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","","https://ieeexplore.ieee.org/author/37086547173","1","Andrey Krekhov","37086547173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","","https://ieeexplore.ieee.org/author/37087015385","2","Sebastian Cmentowski","37087015385","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","https://ieeexplore.ieee.org/author/37087100484","3","Andre Waschk","37087100484","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","Center of Visual Data Analysis and Computer Graphics (COVIDAG), University of Duisburg, Essen","SCI Institute, University of Utah","https://ieeexplore.ieee.org/author/37548560500","4","Jens Krüger","37548560500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0","Journals","10.1109/TVCG.2019.2934370","535","557","https://ieeexplore.ieee.org/document/8805418/","Popout","virtual reality","preattentive vision","volume rendering","dichoptic presentation","binocular rivalry","","","","Visualization","Three-dimensional displays","Image color analysis","Rendering (computer graphics)","Visual systems","Color","Stereo image processing","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805418","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","107","547","Deadeye Visualization Revisited: Investigation of Preattentiveness and Applicability in Virtual Environments","26"
"Biologists often use computer graphics to visualize structures, which due to physical limitations are not possible to image with a microscope. One example for such structures are microtubules, which are present in every eukaryotic cell. They are part of the cytoskeleton maintaining the shape of the cell and playing a key role in the cell division. In this paper, we propose a scientifically-accurate multi-scale procedural model of microtubule dynamics as a novel application scenario for procedural animation, which can generate visualizations of their overall shape, molecular structure, as well as animations of the dynamic behaviour of their growth and disassembly. The model is spanning from tens of micrometers down to atomic resolution. All the aspects of the model are driven by scientific data. The advantage over a traditional, manual animation approach is that when the underlying data change, for instance due to new evidence, the model can be recreated immediately. The procedural animation concept is presented in its generic form, with several novel extensions, facilitating an easy translation to other domains with emergent multi-scale behavior.","https://ieeexplore.ieee.org/document/8807314/","CCBY - IEEE is not the copyright holder of this material. Please follow the instructions via https://creativecommons.org/licenses/by/4.0/ to obtain full-text articles and stipulations in the API documentation.","8807314","TU Wien","TU Wien","","https://ieeexplore.ieee.org/author/37086226921","1","Tobias Klein","37086226921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KAUST","KAUST","","https://ieeexplore.ieee.org/author/37282726800","2","Ivan Viola","37282726800","TU Wien, VRVis","TU Wien, VRVis","https://ieeexplore.ieee.org/author/37284271200","3","Eduard Gröller","37284271200","TU Wien, Nanographics GmbH","TU Wien, Nanographics GmbH","","https://ieeexplore.ieee.org/author/37086231000","4","Peter Mindek","37086231000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","0","Journals","10.1109/TVCG.2019.2934612","941","632","https://ieeexplore.ieee.org/document/8807314/","Procedural modeling","molecular visualization","animation","microtubules","","","","","","Animation","Biological system modeling","Data visualization","Computational modeling","Visualization","Data models","","20190820","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807314","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","108","622","Multi-Scale Procedural Animations of Microtubule Dynamics Based on Measured Data","26"
"LightGuider is a novel guidance-based approach to interactive lighting design, which typically consists of interleaved 3D modeling operations and light transport simulations. Rather than having designers use a trial-and-error approach to match their illumination constraints and aesthetic goals, LightGuider supports the process by simulating potential next modeling steps that can deliver the most significant improvements. LightGuider takes predefined quality criteria and the current focus of the designer into account to visualize suggestions for lighting-design improvements via a specialized provenance tree. This provenance tree integrates snapshot visualizations of how well a design meets the given quality criteria weighted by the designer's preferences. This integration facilitates the analysis of quality improvements over the course of a modeling workflow as well as the comparison of alternative design solutions. We evaluate our approach with three lighting designers to illustrate its usefulness.","https://ieeexplore.ieee.org/document/8807288/","LOCKED","8807288","VRVis Forschungs GmbH","VRVis Forschungs GmbH","","https://ieeexplore.ieee.org/author/37087102461","1","Andreas Walch","37087102461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TU Delft","TU Delft","","https://ieeexplore.ieee.org/author/37085716300","2","Michael Schwärzler","37085716300","VRVis Forschungs GmbH","VRVis Forschungs GmbH","https://ieeexplore.ieee.org/author/37085757274","3","Christian Luksch","37085757274","TU Delft","TU Delft","","https://ieeexplore.ieee.org/author/37829332900","4","Elmar Eisemann","37829332900","Visual Analytics research division, TU Wien","","Visual Analytics research division, TU Wien","","https://ieeexplore.ieee.org/author/37847052600","5","Theresia Gschwandtner","37847052600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","0","Journals","10.1109/TVCG.2019.2934658","482","578","https://ieeexplore.ieee.org/document/8807288/","guidance","3D modeling","lighting design","provenance","global illumination","","","","","Lighting","Visualization","Solid modeling","Data visualization","Three-dimensional displays","History","Computational modeling","20190820","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807288","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","109","569","LightGuider: Guiding Interactive Lighting Design using Suggestions, Provenance, and Quality Visualization","26"
"Turbines are essential components of jet planes and power plants. Therefore, their efficiency and service life are of central engineering interest. In the case of jet planes or thermal power plants, the heating of the turbines due to the hot gas flow is critical. Besides effective cooling, it is a major goal of engineers to minimize heat transfer between gas flow and turbine by design. Since it is known that splat events have a substantial impact on the heat transfer between flow and immersed surfaces, we adapt a splat detection and visualization method to a turbine cascade simulation in this case study. Because splat events are small phenomena, we use a direct numerical simulation resolving the turbulence in the flow as the base of our analysis. The outcome shows promising insights into splat formation and its relation to vortex structures. This may lead to better turbine design in the future.","https://ieeexplore.ieee.org/document/8807369/","LOCKED","8807369","Institute of Computer Science, Leipzig University","Institute of Computer Science, Leipzig University","","https://ieeexplore.ieee.org/author/37087100148","1","Baldwin Nsonga","37087100148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Institute of Computer Science, Leipzig University","Institute of Computer Science, Leipzig University","","https://ieeexplore.ieee.org/author/37282574800","2","Gerik Scheuermann","37282574800","Institute of Software and Multimedia Technology, TU Dresden","Institute of Software and Multimedia Technology, TU Dresden","https://ieeexplore.ieee.org/author/37565742800","3","Stefan Gumhold","37565742800","Institute of Fluid Mechanics, TU Dresden","Institute of Fluid Mechanics, TU Dresden","","https://ieeexplore.ieee.org/author/37087102807","4","Jordi Ventosa-Molina","37087102807","Institute of Fluid Mechanics, TU Dresden","","Institute of Fluid Mechanics, TU Dresden","","https://ieeexplore.ieee.org/author/37087099856","5","Denis Koschichow","37087099856","Institute of Fluid Mechanics, TU Dresden","Institute of Fluid Mechanics, TU Dresden","","","https://ieeexplore.ieee.org/author/37087101680","6","Jochen Fröhlich","37087101680","","","","","","","","","","","","","","","","","","","","","","","","","","","2","0","Journals","10.1109/TVCG.2019.2934367","303","728","https://ieeexplore.ieee.org/document/8807369/","Flow Visualization","Visualization in Physical Sciences and Engineering","Feature Detection and Tracking","Vector Field Data","","","","","","Blades","Turbines","Heat transfer","Numerical models","Geometry","Temperature measurement","","20190820","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807369","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","110","719","Analysis of the Near-Wall Flow in a Turbine Cascade by Splat Visualization","26"
