Paper DOI,Author Names
10.1109/vast.2008.4677350,Jürgen Bernard
10.1109/vast.2008.4677350,Tatiana Tekusová
10.1109/vast.2008.4677350,Jörn Kohlhammer
10.1109/tvcg.2008.165,Jo Wood
10.1109/tvcg.2008.165,Jason Dykes
10.1109/tvcg.2008.121,Zhicheng Liu 0001
10.1109/tvcg.2008.121,Nancy J. Nersessian
10.1109/tvcg.2008.121,John T. Stasko
10.1109/tvcg.2008.127,Uta Hinrichs
10.1109/tvcg.2008.127,Holly Schmidt
10.1109/tvcg.2008.127,Sheelagh Carpendale
10.1109/tvcg.2008.119,Sven Bachthaler
10.1109/tvcg.2008.119,Daniel Weiskopf
10.1109/tvcg.2008.109,Heidi Lam
10.1109/tvcg.2008.118,Lujin Wang
10.1109/tvcg.2008.118,Joachim Giesen
10.1109/tvcg.2008.118,Kevin T. McDonnell
10.1109/tvcg.2008.118,Peter Zolliker
10.1109/tvcg.2008.118,Klaus Mueller 0001
10.1109/tvcg.2008.171,Caroline Ziemkiewicz
10.1109/tvcg.2008.171,Robert Kosara
10.1109/tvcg.2008.128,Thomas Schultz 0001
10.1109/tvcg.2008.128,Hans-Peter Seidel
10.1109/tvcg.2008.112,Giovane R. Kuhn
10.1109/tvcg.2008.112,Manuel M. Oliveira
10.1109/tvcg.2008.112,Leandro A. F. Fernandes
10.1109/tvcg.2008.169,Jesus J. Caban
10.1109/tvcg.2008.169,Penny Rheingans
10.1109/tvcg.2008.151,Yuntao Jia
10.1109/tvcg.2008.151,Jared Hoberock
10.1109/tvcg.2008.151,Michael Garland
10.1109/tvcg.2008.151,John C. Hart
10.1109/tvcg.2008.174,David Koop
10.1109/tvcg.2008.174,Carlos Eduardo Scheidegger
10.1109/tvcg.2008.174,Steven P. Callahan
10.1109/tvcg.2008.174,Juliana Freire
10.1109/tvcg.2008.174,Cláudio T. Silva
10.1109/tvcg.2008.117,Aaron Barsky
10.1109/tvcg.2008.117,Tamara Munzner
10.1109/tvcg.2008.117,Jennifer L. Gardy
10.1109/tvcg.2008.117,Robert Kincaid
10.1109/tvcg.2008.111,Anish Chandak
10.1109/tvcg.2008.111,Christian Lauterbach
10.1109/tvcg.2008.111,Micah T. Taylor
10.1109/tvcg.2008.111,Zhimin Ren
10.1109/tvcg.2008.111,Dinesh Manocha
10.1109/tvcg.2008.138,Fernando Vieira Paulovich
10.1109/tvcg.2008.138,Rosane Minghim
10.1109/tvcg.2008.155,Frank van Ham
10.1109/tvcg.2008.155,Bernice E. Rogowitz
10.1109/tvcg.2008.163,Wolfram von Funck
10.1109/tvcg.2008.163,Tino Weinkauf
10.1109/tvcg.2008.163,Holger Theisel
10.1109/tvcg.2008.163,Hans-Peter Seidel
10.1109/vast.2008.4677361,Tera Marie Green
10.1109/vast.2008.4677361,William Ribarsky
10.1109/vast.2008.4677361,Brian D. Fisher
10.1109/tvcg.2008.131,Jorik Blaas
10.1109/tvcg.2008.131,Charl P. Botha
10.1109/tvcg.2008.131,Frits H. Post
10.1109/tvcg.2008.173,John Sharko
10.1109/tvcg.2008.173,Georges G. Grinstein
10.1109/tvcg.2008.173,Kenneth A. Marx
10.1109/tvcg.2008.133,Christoph Garth
10.1109/tvcg.2008.133,Han Krishnan
10.1109/tvcg.2008.133,Xavier Tricoche
10.1109/tvcg.2008.133,Tom Tricoche
10.1109/tvcg.2008.133,Kenneth I. Joy
10.1109/tvcg.2008.116,Heike Jänicke
10.1109/tvcg.2008.116,Michael Böttinger
10.1109/tvcg.2008.116,Gerik Scheuermann
10.1109/tvcg.2008.158,Chris Muelder
10.1109/tvcg.2008.158,Kwan-Liu Ma
10.1109/vast.2008.4677358,Anthony C. Robinson
10.1109/vast.2008.4677357,Sye-Min Chan
10.1109/vast.2008.4677357,Ling Xiao 0005
10.1109/vast.2008.4677357,John Gerth
10.1109/vast.2008.4677357,Pat Hanrahan
10.1109/tvcg.2008.152,Martin Luboschik
10.1109/tvcg.2008.152,Heidrun Schumann
10.1109/tvcg.2008.152,Hilko Cords
10.1109/tvcg.2008.143,Dominic Schneider
10.1109/tvcg.2008.143,Alexander Wiebel
10.1109/tvcg.2008.143,Hamish A. Carr
10.1109/tvcg.2008.143,Mario Hlawitschka
10.1109/tvcg.2008.143,Gerik Scheuermann
10.1109/tvcg.2008.139,Johannes Kehrer
10.1109/tvcg.2008.139,Florian Ladstädter
10.1109/tvcg.2008.139,Philipp Muigg
10.1109/tvcg.2008.139,Helmut Doleisch
10.1109/tvcg.2008.139,Andrea K. Steiner
10.1109/tvcg.2008.139,Helwig Hauser
10.1109/tvcg.2008.147,Markus Hadwiger
10.1109/tvcg.2008.147,Laura Fritz
10.1109/tvcg.2008.147,Christof Rezk-Salama
10.1109/tvcg.2008.147,Thomas Höllt
10.1109/tvcg.2008.147,Georg Geier
10.1109/tvcg.2008.147,Thomas Pabel
10.1109/vast.2008.4677364,Danyel Fisher
10.1109/vast.2008.4677364,Aaron Hoff
10.1109/vast.2008.4677364,George G. Robertson
10.1109/vast.2008.4677364,Matthew Hurst
10.1109/tvcg.2008.181,Paul Kidwell
10.1109/tvcg.2008.181,Guy Lebanon
10.1109/tvcg.2008.181,William S. Cleveland
10.1109/tvcg.2008.141,Nathalie Henry
10.1109/tvcg.2008.141,Anastasia Bezerianos
10.1109/tvcg.2008.141,Jean-Daniel Fekete
10.1109/tvcg.2008.130,Tim Dwyer
10.1109/tvcg.2008.130,Kim Marriott
10.1109/tvcg.2008.130,Falk Schreiber
10.1109/tvcg.2008.130,Peter J. Stuckey
10.1109/tvcg.2008.130,Michael Woodward
10.1109/tvcg.2008.130,Michael Wybrow
10.1109/vast.2008.4677383,Georges G. Grinstein
10.1109/vast.2008.4677383,Catherine Plaisant
10.1109/vast.2008.4677383,Sharon J. Laskowski
10.1109/vast.2008.4677383,Teresa O'Connell
10.1109/vast.2008.4677383,Jean Scholtz
10.1109/vast.2008.4677383,Mark A. Whiting
10.1109/tvcg.2008.160,Carlos Eduardo Scheidegger
10.1109/tvcg.2008.160,John M. Schreiner
10.1109/tvcg.2008.160,Brian Duffy
10.1109/tvcg.2008.160,Hamish A. Carr
10.1109/tvcg.2008.160,Cláudio T. Silva
10.1109/tvcg.2008.149,Thomas Butkiewicz
10.1109/tvcg.2008.149,Wenwen Dou
10.1109/tvcg.2008.149,Zachary Wartell
10.1109/tvcg.2008.149,William Ribarsky
10.1109/tvcg.2008.149,Remco Chang
10.1109/tvcg.2008.170,Daniel Patel
10.1109/tvcg.2008.170,Christopher Giertsen
10.1109/tvcg.2008.170,John Thurmond
10.1109/tvcg.2008.170,John Gjelberg
10.1109/tvcg.2008.170,M. Eduard Gröller
10.1109/tvcg.2008.167,Lars Linsen
10.1109/tvcg.2008.167,Tran Van Long
10.1109/tvcg.2008.167,Paul Rosenthal
10.1109/tvcg.2008.167,Stephan Rosswog
10.1109/vast.2008.4677363,Anya Savikhin
10.1109/vast.2008.4677363,Ross Maciejewski
10.1109/vast.2008.4677363,David S. Ebert
10.1109/tvcg.2008.148,Xavier Tricoche
10.1109/tvcg.2008.148,Gordon L. Kindlmann
10.1109/tvcg.2008.148,Carl-Fredrik Westin
10.1109/tvcg.2008.145,Kresimir Matkovic
10.1109/tvcg.2008.145,Denis Gracanin
10.1109/tvcg.2008.145,Mario Jelovic
10.1109/tvcg.2008.145,Helwig Hauser
10.1109/tvcg.2008.154,Miriah D. Meyer
10.1109/tvcg.2008.154,Ross T. Whitaker
10.1109/tvcg.2008.154,Robert M. Kirby
10.1109/tvcg.2008.154,Christian Ledergerber
10.1109/tvcg.2008.154,Hanspeter Pfister
10.1109/vast.2008.4677362,Eric A. Bier
10.1109/vast.2008.4677362,Stuart K. Card
10.1109/vast.2008.4677362,John W. Bodnar
10.1109/tvcg.2008.184,Markus Glatter
10.1109/tvcg.2008.184,Jian Huang 0007
10.1109/tvcg.2008.184,Sean Ahern
10.1109/tvcg.2008.184,Jamison Daniel
10.1109/tvcg.2008.184,Aidong Lu
10.1109/tvcg.2008.132,Yu-Shuen Wang
10.1109/tvcg.2008.132,Tong-Yee Lee
10.1109/tvcg.2008.132,Chiew-Lan Tai
10.1109/tvcg.2008.161,Arno Krüger
10.1109/tvcg.2008.161,Christoph Kubisch
10.1109/tvcg.2008.161,Gero Strauß
10.1109/tvcg.2008.161,Bernhard Preim
10.1109/vast.2008.4677389,Qi Ye
10.1109/vast.2008.4677389,Tian Zhu 0001
10.1109/vast.2008.4677389,Deyong Hu
10.1109/vast.2008.4677389,Bin Wu 0001
10.1109/vast.2008.4677389,Nan Du
10.1109/vast.2008.4677389,Bai Wang 0001
10.1109/vast.2008.4677352,Supriya Garg
10.1109/vast.2008.4677352,Julia Eunju Nam
10.1109/vast.2008.4677352,I. V. Ramakrishnan
10.1109/vast.2008.4677352,Klaus Mueller 0001
10.1109/tvcg.2008.120,Kai Bürger
10.1109/tvcg.2008.120,Jens H. Krüger
10.1109/tvcg.2008.120,Rüdiger Westermann
10.1109/tvcg.2008.134,Jing Hua 0001
10.1109/tvcg.2008.134,Zhaoqiang Lai
10.1109/tvcg.2008.134,Ming Dong 0001
10.1109/tvcg.2008.134,Xianfeng Gu
10.1109/tvcg.2008.134,Hong Qin 0001
10.1109/tvcg.2008.186,Christian Ledergerber
10.1109/tvcg.2008.186,Gaël Guennebaud
10.1109/tvcg.2008.186,Miriah D. Meyer
10.1109/tvcg.2008.186,Moritz Bächer
10.1109/tvcg.2008.186,Hanspeter Pfister
10.1109/tvcg.2008.178,Bryan Chan 0001
10.1109/tvcg.2008.178,Leslie Wu
10.1109/tvcg.2008.178,Justin Talbot
10.1109/tvcg.2008.178,Mike Cammarano
10.1109/tvcg.2008.178,Pat Hanrahan
10.1109/tvcg.2008.185,Mario Romero
10.1109/tvcg.2008.185,Jay Summet
10.1109/tvcg.2008.185,John T. Stasko
10.1109/tvcg.2008.185,Gregory D. Abowd
10.1109/tvcg.2008.115,Minho Kim
10.1109/tvcg.2008.115,Alireza Entezari
10.1109/tvcg.2008.115,Jörg Peters 0001
10.1109/tvcg.2008.144,Wolfgang Freiler
10.1109/tvcg.2008.144,Kresimir Matkovic
10.1109/tvcg.2008.144,Helwig Hauser
10.1109/tvcg.2008.114,Ying Tu
10.1109/tvcg.2008.114,Han-Wei Shen
10.1109/tvcg.2008.123,Alark Joshi
10.1109/tvcg.2008.123,Xiaoning Qian
10.1109/tvcg.2008.123,Donald P. Dione
10.1109/tvcg.2008.123,Ketan R. Bulsara
10.1109/tvcg.2008.123,Christopher K. Breuer
10.1109/tvcg.2008.123,Albert J. Sinusas
10.1109/tvcg.2008.123,Xenophon Papademetris
10.1109/tvcg.2008.150,Alark Joshi
10.1109/tvcg.2008.150,Dustin Scheinost
10.1109/tvcg.2008.150,Kenneth P. Vives
10.1109/tvcg.2008.150,Dennis D. Spencer
10.1109/tvcg.2008.150,Lawrence H. Staib
10.1109/tvcg.2008.150,Xenophon Papademetris
10.1109/vast.2008.4677366,William A. Pike
10.1109/vast.2008.4677366,Joe Bruce
10.1109/vast.2008.4677366,Bob Baddeley
10.1109/vast.2008.4677366,Daniel M. Best
10.1109/vast.2008.4677366,Lyndsey Franklin
10.1109/vast.2008.4677366,Richard May 0001
10.1109/vast.2008.4677366,Douglas M. Rice
10.1109/vast.2008.4677366,Rick Riensche
10.1109/vast.2008.4677366,Katarina Younkin
10.1109/vast.2008.4677370,Chris E. Weaver
10.1109/tvcg.2008.187,Geoffrey M. Draper
10.1109/tvcg.2008.187,Richard F. Riesenfeld
10.1109/tvcg.2008.142,Bernd Hentschel 0001
10.1109/tvcg.2008.142,Irene Tedjo
10.1109/tvcg.2008.142,Markus Probst
10.1109/tvcg.2008.142,Marc Wolter
10.1109/tvcg.2008.142,Marek Behr
10.1109/tvcg.2008.142,Christian H. Bischof
10.1109/tvcg.2008.142,Torsten W. Kuhlen
10.1109/vast.2008.4677360,Dong Hyun Jeong
10.1109/vast.2008.4677360,Wenwen Dou
10.1109/vast.2008.4677360,Heather Richter Lipford
10.1109/vast.2008.4677360,Felesia Stukes
10.1109/vast.2008.4677360,Remco Chang
10.1109/vast.2008.4677360,William Ribarsky
10.1109/tvcg.2008.157,Luke J. Gosink
10.1109/tvcg.2008.157,John C. Anderson
10.1109/tvcg.2008.157,E. Wes Bethel
10.1109/tvcg.2008.157,Kenneth I. Joy
10.1109/tvcg.2008.180,Maurice Termeer
10.1109/tvcg.2008.180,Javier Oliván Bescós
10.1109/tvcg.2008.180,Marcel Breeuwer
10.1109/tvcg.2008.180,Anna Vilanova
10.1109/tvcg.2008.180,Frans A. Gerritsen
10.1109/tvcg.2008.180,M. Eduard Gröller
10.1109/tvcg.2008.180,Eike Nagel
10.1109/tvcg.2008.108,Chris Weigle
10.1109/tvcg.2008.108,David C. Banks
10.1109/tvcg.2008.136,Jennis Meyer-Spradow
10.1109/tvcg.2008.136,Lars Stegger
10.1109/tvcg.2008.136,Christian Döring
10.1109/tvcg.2008.136,Timo Ropinski
10.1109/tvcg.2008.136,Klaus H. Hinrichs
10.1109/vast.2008.4677354,Ross Maciejewski
10.1109/vast.2008.4677354,Stephen Rudolph
10.1109/vast.2008.4677354,Ryan Hafen
10.1109/vast.2008.4677354,Ahmad M. Abusalah
10.1109/vast.2008.4677354,Mohamed Yakout
10.1109/vast.2008.4677354,Mourad Ouzzani
10.1109/vast.2008.4677354,William S. Cleveland
10.1109/vast.2008.4677354,Shaun J. Grannis
10.1109/vast.2008.4677354,Michael Wade
10.1109/vast.2008.4677354,David S. Ebert
10.1109/vast.2008.4677359,Daniela Oelke
10.1109/vast.2008.4677359,Peter Bak
10.1109/vast.2008.4677359,Daniel A. Keim
10.1109/vast.2008.4677359,Mark Last
10.1109/vast.2008.4677359,Guy Danon
10.1109/tvcg.2008.164,Paul Rosenthal
10.1109/tvcg.2008.164,Lars Linsen
10.1109/vast.2008.4677393,Michael Farrugia
10.1109/vast.2008.4677393,Aaron J. Quigley
10.1109/tvcg.2008.168,Gregory Cipriano
10.1109/tvcg.2008.168,Michael Gleicher
10.1109/tvcg.2008.183,Bela Soni
10.1109/tvcg.2008.183,David S. Thompson
10.1109/tvcg.2008.183,Raghu Machiraju
10.1109/tvcg.2008.182,Hongwei Li
10.1109/tvcg.2008.182,Chi-Wing Fu
10.1109/tvcg.2008.182,Andrew J. Hanson
10.1109/tvcg.2008.159,Ming-Yuen Chan
10.1109/tvcg.2008.159,Huamin Qu
10.1109/tvcg.2008.159,Ka-Kei Chung
10.1109/tvcg.2008.159,Wai-Ho Mak
10.1109/tvcg.2008.159,Yingcai Wu
10.1109/tvcg.2008.179,David Mayerich
10.1109/tvcg.2008.179,Louise C. Abbott
10.1109/tvcg.2008.179,John Keyser
10.1109/vast.2008.4677353,Cecilia R. Aragon
10.1109/vast.2008.4677353,Sarah S. Poon
10.1109/vast.2008.4677353,Gregory S. Aldering
10.1109/vast.2008.4677353,Rollin C. Thomas
10.1109/vast.2008.4677353,Robert Quimby
10.1109/vast.2008.4677368,Scott Barlowe
10.1109/vast.2008.4677368,Tianyi Zhang
10.1109/vast.2008.4677368,Yujie Liu
10.1109/vast.2008.4677368,Jing Yang 0001
10.1109/vast.2008.4677368,Donald J. Jacobs
10.1109/tvcg.2008.176,Kaichi Zhou
10.1109/tvcg.2008.176,Eugene Zhang
10.1109/tvcg.2008.176,Jirí Bittner
10.1109/tvcg.2008.176,Peter Wonka
10.1109/vast.2008.4677355,Thomas Kapler
10.1109/vast.2008.4677355,Ryan Eccles
10.1109/vast.2008.4677355,Robert Harper 0002
10.1109/vast.2008.4677355,William Wright
10.1109/vast.2008.4677380,Mark Giereth
10.1109/vast.2008.4677380,Harald Bosch
10.1109/vast.2008.4677380,Thomas Ertl
10.1109/vast.2008.4677351,Mario Valle
10.1109/vast.2008.4677351,Artem R. Oganov
10.1109/tvcg.2008.126,Yi Wang
10.1109/tvcg.2008.126,Doug A. Bowman
10.1109/tvcg.2008.126,David M. Krum
10.1109/tvcg.2008.126,Enylton Machado Coelho
10.1109/tvcg.2008.126,Tonya L. Smith-Jackson
10.1109/tvcg.2008.126,David Bailey
10.1109/tvcg.2008.126,Sarah Peck
10.1109/tvcg.2008.126,Swethan Anand
10.1109/tvcg.2008.126,Trevor Kennedy
10.1109/tvcg.2008.126,Yernar Abdrazakov
10.1109/tvcg.2008.129,Zhen Wen
10.1109/tvcg.2008.129,Michelle X. Zhou
10.1109/tvcg.2008.177,Frank Grave
10.1109/tvcg.2008.177,Michael Buser
10.1109/tvcg.2008.124,Patrick Degener
10.1109/tvcg.2008.124,Ruwen Schnabel
10.1109/tvcg.2008.124,Christopher Schwartz
10.1109/tvcg.2008.124,Reinhard Klein
10.1109/tvcg.2008.122,Carlos Augusto Dietrich
10.1109/tvcg.2008.122,Carlos Eduardo Scheidegger
10.1109/tvcg.2008.122,João Luiz Dihl Comba
10.1109/tvcg.2008.122,Luciana Porcher Nedel
10.1109/tvcg.2008.122,Cláudio T. Silva
10.1109/vast.2008.4677395,Dennis J. Bouvier
10.1109/vast.2008.4677395,Britian Oates
10.1109/tvcg.2008.146,Gregory P. Johnson
10.1109/tvcg.2008.146,Victor M. Calo
10.1109/tvcg.2008.146,Kelly P. Gaither
10.1109/vast.2008.4677369,Chen Yu 0001
10.1109/vast.2008.4677369,Yiwen Zhong
10.1109/vast.2008.4677369,Thomas Smith 0003
10.1109/vast.2008.4677369,Ikhyun Park
10.1109/vast.2008.4677369,Weixia Huang
10.1109/vast.2008.4677377,Victor Pascual-Cid
10.1109/vast.2008.4677391,Carlos D. Correa
10.1109/vast.2008.4677391,Tarik Crnovrsanin
10.1109/vast.2008.4677391,Chris Muelder
10.1109/vast.2008.4677391,Zeqian Shen
10.1109/vast.2008.4677391,Ryan Armstrong
10.1109/vast.2008.4677391,James Shearer
10.1109/vast.2008.4677391,Kwan-Liu Ma
10.1109/vast.2008.4677386,Jason Payne
10.1109/vast.2008.4677386,Jake Solomon
10.1109/vast.2008.4677386,Ravi Sankar
10.1109/vast.2008.4677386,Bob McGrew
10.1109/vast.2008.4677392,Adam Perer
10.1109/vast.2008.4677378,Yedendra Babu Shrinivasan
10.1109/vast.2008.4677378,Jarke J. van Wijk
10.1109/vast.2008.4677385,Lynn Chien
10.1109/vast.2008.4677385,Annie Tat
10.1109/vast.2008.4677385,Pascale Proulx
10.1109/vast.2008.4677385,Adeel Khamisa
10.1109/vast.2008.4677385,William Wright
10.1109/vast.2008.4677373,Jae-wook Ahn
10.1109/vast.2008.4677373,Peter Brusilovsky
10.1109/vast.2008.4677384,Donald A. Pellegrino
10.1109/vast.2008.4677384,Chi-Chun Pan
10.1109/vast.2008.4677384,Anthony C. Robinson
10.1109/vast.2008.4677384,Michael Stryker
10.1109/vast.2008.4677384,Junyan Luo
10.1109/vast.2008.4677384,Chris E. Weaver
10.1109/vast.2008.4677384,Prasenjit Mitra
10.1109/vast.2008.4677384,Chaomei Chen
10.1109/vast.2008.4677384,Ian Turton
10.1109/vast.2008.4677384,Alan M. MacEachren
10.1109/vast.2008.4677367,Chandan K. Reddy
10.1109/vast.2008.4677367,Snehal Pokharkar
10.1109/vast.2008.4677367,Tin Kam Ho
10.1109/vast.2008.4677376,Ye Zhao 0003
10.1109/vast.2008.4677376,Jamal Alsakran
10.1109/vast.2008.4677376,Xinlei Zhao
10.1109/vast.2008.4677388,Natalia V. Andrienko
10.1109/vast.2008.4677388,Gennady L. Andrienko
10.1109/vast.2008.4677396,Edward Swing
10.1109/vast.2008.4677375,Jaime Montemayor
10.1109/vast.2008.4677375,Christopher P. Diehl
10.1109/vast.2008.4677375,Michael J. Pekala
10.1109/vast.2008.4677375,David Patrone
10.1109/vast.2008.4677372,Nathan Andrysco
10.1109/vast.2008.4677372,Bedrich Benes
10.1109/vast.2008.4677372,Kevin R. Gurney
10.1109/vast.2008.4677387,Ranko Miklin
10.1109/vast.2008.4677387,Tomislav Lipic
10.1109/vast.2008.4677387,Zoltan Konyha
10.1109/vast.2008.4677387,Mario Beric
10.1109/vast.2008.4677387,Wolfgang Freiler
10.1109/vast.2008.4677387,Kresimir Matkovic
10.1109/vast.2008.4677387,Denis Gracanin
10.1109/vast.2008.4677390,Adalberto Lafcadio Simeone
10.1109/vast.2008.4677390,Paolo Buono
10.1109/vast.2008.4677381,Florian Jürgen Gerhardt
10.1109/vast.2008.4677381,Joerg Meyer 0002
10.1109/vast.2008.4677394,Benjamin Holland
10.1109/vast.2008.4677394,Lisa Kuchy
10.1109/vast.2008.4677394,Jason Dalton
10.1109/vast.2008.4677379,Alex Godwin
10.1109/vast.2008.4677379,Remco Chang
10.1109/vast.2008.4677379,Robert Kosara
10.1109/vast.2008.4677379,William Ribarsky
10.1109/vast.2008.4677374,Tim Lammarsch
10.1109/tvcg.2007.70515,Ji Soo Yi
10.1109/tvcg.2007.70515,Youn ah Kang
10.1109/tvcg.2007.70515,John T. Stasko
10.1109/tvcg.2007.70515,Julie A. Jacko
10.1109/tvcg.2007.70577,Fernanda B. Viégas
10.1109/tvcg.2007.70577,Martin Wattenberg
10.1109/tvcg.2007.70577,Frank van Ham
10.1109/tvcg.2007.70577,Jesse Kriss
10.1109/tvcg.2007.70577,Matthew M. McKeon
10.1109/vast.2007.4389006,John T. Stasko
10.1109/vast.2007.4389006,Carsten Görg
10.1109/vast.2007.4389006,Zhicheng Liu 0001
10.1109/vast.2007.4389006,Kanupriya Singhal
10.1109/tvcg.2007.70582,Nathalie Henry
10.1109/tvcg.2007.70582,Jean-Daniel Fekete
10.1109/tvcg.2007.70582,Michael J. McGuffin
10.1109/tvcg.2007.70539,Jeffrey Heer
10.1109/tvcg.2007.70539,George G. Robertson
10.1109/tvcg.2007.70594,Jock D. Mackinlay
10.1109/tvcg.2007.70594,Pat Hanrahan
10.1109/tvcg.2007.70594,Chris Stolte
10.1109/tvcg.2007.70535,Geoffrey P. Ellis
10.1109/tvcg.2007.70535,Alan J. Dix
10.1109/tvcg.2007.70541,Zachary Pousman
10.1109/tvcg.2007.70541,John T. Stasko
10.1109/tvcg.2007.70541,Michael Mateas
10.1109/vast.2007.4389011,Jeffrey Heer
10.1109/vast.2007.4389011,Maneesh Agrawala
10.1109/tvcg.2007.70589,Wesley Willett
10.1109/tvcg.2007.70589,Jeffrey Heer
10.1109/tvcg.2007.70589,Maneesh Agrawala
10.1109/tvcg.2007.70570,Jo Wood
10.1109/tvcg.2007.70570,Jason Dykes
10.1109/tvcg.2007.70570,Aidan Slingsby
10.1109/tvcg.2007.70570,Keith C. Clarke
10.1109/tvcg.2007.70521,Christopher Collins 0001
10.1109/tvcg.2007.70521,Sheelagh Carpendale
10.1109/tvcg.2007.70551,Christoph Garth
10.1109/tvcg.2007.70551,Florian Gerhardt
10.1109/tvcg.2007.70551,Xavier Tricoche
10.1109/tvcg.2007.70551,Hans Hagen
10.1109/tvcg.2007.70554,Filip Sadlo
10.1109/tvcg.2007.70554,Ronald Peikert
10.1109/tvcg.2007.70529,Ying Tu
10.1109/tvcg.2007.70529,Han-Wei Shen
10.1109/tvcg.2007.70561,Danyel Fisher
10.1109/tvcg.2007.70518,Claes Lundström
10.1109/tvcg.2007.70518,Patric Ljung
10.1109/tvcg.2007.70518,Anders Persson
10.1109/tvcg.2007.70518,Anders Ynnerman
10.1109/tvcg.2007.70568,Petra Isenberg
10.1109/tvcg.2007.70568,Sheelagh Carpendale
10.1109/tvcg.2007.70580,Yaniv Frishman
10.1109/tvcg.2007.70580,Ayellet Tal
10.1109/tvcg.2007.70584,Carlos Eduardo Scheidegger
10.1109/tvcg.2007.70584,Huy T. Vo
10.1109/tvcg.2007.70584,David Koop
10.1109/tvcg.2007.70584,Juliana Freire
10.1109/tvcg.2007.70584,Cláudio T. Silva
10.1109/vast.2007.4389004,Daniel A. Keim
10.1109/vast.2007.4389004,Daniela Oelke
10.1109/vast.2007.4389009,Remco Chang
10.1109/vast.2007.4389009,Mohammad Ghoniem
10.1109/vast.2007.4389009,Robert Kosara
10.1109/vast.2007.4389009,William Ribarsky
10.1109/vast.2007.4389009,Jing Yang 0001
10.1109/vast.2007.4389009,Evan A. Suma
10.1109/vast.2007.4389009,Caroline Ziemkiewicz
10.1109/vast.2007.4389009,Daniel A. Kern
10.1109/vast.2007.4389009,Agus Sudjianto
10.1109/tvcg.2007.70560,Johanna Beyer
10.1109/tvcg.2007.70560,Markus Hadwiger
10.1109/tvcg.2007.70560,Stefan Wolfsberger
10.1109/tvcg.2007.70560,Katja Bühler
10.1109/tvcg.2007.70555,Stefan Bruckner
10.1109/tvcg.2007.70555,M. Eduard Gröller
10.1109/tvcg.2007.70523,Huamin Qu
10.1109/tvcg.2007.70523,Wing-Yi Chan
10.1109/tvcg.2007.70523,Anbang Xu
10.1109/tvcg.2007.70523,Kai-Lun Chung
10.1109/tvcg.2007.70523,Alexis Kai-Hon Lau
10.1109/tvcg.2007.70523,Ping Guo 0002
10.1109/tvcg.2007.70615,Heike Jänicke
10.1109/tvcg.2007.70615,Alexander Wiebel
10.1109/tvcg.2007.70615,Gerik Scheuermann
10.1109/tvcg.2007.70615,Wolfgang Kollmann
10.1109/tvcg.2007.70603,Attila Gyulassy
10.1109/tvcg.2007.70603,Mark A. Duchaineau
10.1109/tvcg.2007.70603,Vijay Natarajan
10.1109/tvcg.2007.70603,Valerio Pascucci
10.1109/tvcg.2007.70603,Eduardo M. Bringa
10.1109/tvcg.2007.70603,Andrew Higginbotham
10.1109/tvcg.2007.70603,Bernd Hamann
10.1109/vast.2007.4389013,Niklas Elmqvist
10.1109/vast.2007.4389013,John T. Stasko
10.1109/vast.2007.4389013,Philippas Tsigas
10.1109/tvcg.2007.70552,Attila Gyulassy
10.1109/tvcg.2007.70552,Vijay Natarajan
10.1109/tvcg.2007.70552,Valerio Pascucci
10.1109/tvcg.2007.70552,Bernd Hamann
10.1109/tvcg.2007.70601,Gunther H. Weber
10.1109/tvcg.2007.70601,Peer-Timo Bremer
10.1109/tvcg.2007.70601,Valerio Pascucci
10.1109/tvcg.2007.70595,Yuan Chen
10.1109/tvcg.2007.70595,Jonathan D. Cohen 0001
10.1109/tvcg.2007.70595,Julian Krolik
10.1109/vast.2007.4389010,Bongwon Suh
10.1109/vast.2007.4389010,Ed H. Chi
10.1109/vast.2007.4389010,Bryan A. Pendleton
10.1109/vast.2007.4389010,Aniket Kittur
10.1109/tvcg.2007.70623,Haleh Hagh-Shenas
10.1109/tvcg.2007.70623,Sunghee Kim
10.1109/tvcg.2007.70623,Victoria Interrante
10.1109/tvcg.2007.70623,Christopher G. Healey
10.1109/tvcg.2007.70545,Tino Weinkauf
10.1109/tvcg.2007.70545,Jan Sahner
10.1109/tvcg.2007.70545,Holger Theisel
10.1109/tvcg.2007.70545,Hans-Christian Hege
10.1109/tvcg.2007.70591,Peter Rautek
10.1109/tvcg.2007.70591,Stefan Bruckner
10.1109/tvcg.2007.70591,M. Eduard Gröller
10.1109/tvcg.2007.70590,Alfred R. Fuller
10.1109/tvcg.2007.70590,Robert Zawadzki
10.1109/tvcg.2007.70590,Stacey Choi
10.1109/tvcg.2007.70590,David F. Wiley
10.1109/tvcg.2007.70590,John S. Werner
10.1109/tvcg.2007.70590,Bernd Hamann
10.1109/vast.2007.4389012,Ulrik Brandes
10.1109/vast.2007.4389012,Jürgen Lerner
10.1109/tvcg.2007.70569,Steffen Oeltze
10.1109/tvcg.2007.70569,Helmut Doleisch
10.1109/tvcg.2007.70569,Helwig Hauser
10.1109/tvcg.2007.70569,Philipp Muigg
10.1109/tvcg.2007.70569,Bernhard Preim
10.1109/tvcg.2007.70522,Florian Mansmann
10.1109/tvcg.2007.70522,Daniel A. Keim
10.1109/tvcg.2007.70522,Stephen C. North
10.1109/tvcg.2007.70522,Brian Rexroad
