"articles_abstract","articles_abstract_url","articles_access_type","articles_article_number","articles_authors_authors_0_affiliation","articles_authors_authors_0_authorUrl","articles_authors_authors_0_author_order","articles_authors_authors_0_full_name","articles_authors_authors_0_id","articles_authors_authors_10_authorUrl","articles_authors_authors_10_author_order","articles_authors_authors_10_full_name","articles_authors_authors_10_id","articles_authors_authors_11_authorUrl","articles_authors_authors_11_author_order","articles_authors_authors_11_full_name","articles_authors_authors_11_id","articles_authors_authors_12_authorUrl","articles_authors_authors_12_author_order","articles_authors_authors_12_full_name","articles_authors_authors_12_id","articles_authors_authors_13_authorUrl","articles_authors_authors_13_author_order","articles_authors_authors_13_full_name","articles_authors_authors_13_id","articles_authors_authors_14_authorUrl","articles_authors_authors_14_author_order","articles_authors_authors_14_full_name","articles_authors_authors_14_id","articles_authors_authors_1_affiliation","articles_authors_authors_1_authorUrl","articles_authors_authors_1_author_order","articles_authors_authors_1_full_name","articles_authors_authors_1_id","articles_authors_authors_2_affiliation","articles_authors_authors_2_authorUrl","articles_authors_authors_2_author_order","articles_authors_authors_2_full_name","articles_authors_authors_2_id","articles_authors_authors_3_affiliation","articles_authors_authors_3_authorUrl","articles_authors_authors_3_author_order","articles_authors_authors_3_full_name","articles_authors_authors_3_id","articles_authors_authors_4_affiliation","articles_authors_authors_4_authorUrl","articles_authors_authors_4_author_order","articles_authors_authors_4_full_name","articles_authors_authors_4_id","articles_authors_authors_5_authorUrl","articles_authors_authors_5_author_order","articles_authors_authors_5_full_name","articles_authors_authors_5_id","articles_authors_authors_6_authorUrl","articles_authors_authors_6_author_order","articles_authors_authors_6_full_name","articles_authors_authors_6_id","articles_authors_authors_7_authorUrl","articles_authors_authors_7_author_order","articles_authors_authors_7_full_name","articles_authors_authors_7_id","articles_authors_authors_8_authorUrl","articles_authors_authors_8_author_order","articles_authors_authors_8_full_name","articles_authors_authors_8_id","articles_authors_authors_9_authorUrl","articles_authors_authors_9_author_order","articles_authors_authors_9_full_name","articles_authors_authors_9_id","articles_citing_paper_count","articles_citing_patent_count","articles_conference_dates","articles_conference_location","articles_content_type","articles_doi","articles_end_page","articles_html_url","articles_index_terms_ieee_terms_terms_0","articles_index_terms_ieee_terms_terms_1","articles_index_terms_ieee_terms_terms_2","articles_index_terms_ieee_terms_terms_3","articles_index_terms_ieee_terms_terms_4","articles_index_terms_ieee_terms_terms_5","articles_index_terms_ieee_terms_terms_6","articles_index_terms_ieee_terms_terms_7","articles_index_terms_ieee_terms_terms_8","articles_index_terms_ieee_terms_terms_9","articles_is_number","articles_isbn","articles_isbn_formats_isbns_0_format","articles_isbn_formats_isbns_0_isbnType","articles_isbn_formats_isbns_0_value","articles_partnum","articles_pdf_url","articles_publication_date","articles_publication_number","articles_publication_title","articles_publication_year","articles_publisher","articles_rank","articles_start_page","articles_title"
"We present an algorithm for interactively extracting and rendering isosurfaces of large volume datasets in a view-dependent fashion. A recursive tetrahedral mesh refinement scheme, based on longest edge bisection, is used to hierarchically decompose the data into a multiresolution structure. This data structure allows fast extraction of arbitrary isosurfaces to within user specified view-dependent error bounds. A data layout scheme based on hierarchical space filling curves provides access to the data in a cache coherent manner that follows the data access pattern indicated by the mesh refinement.","https://ieeexplore.ieee.org/document/1183810/","LOCKED","1183810","Center for Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","https://ieeexplore.ieee.org/author/37267290500","1","B. Gregorski","37267290500","","","","","","","","","","","","","","","","","","","","","Center for Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","https://ieeexplore.ieee.org/author/37267813100","2","M. Duchaineau","37267813100","Center for Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","https://ieeexplore.ieee.org/author/37269320000","3","P. Lindstrom","37269320000","Center for Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","https://ieeexplore.ieee.org/author/37284312600","4","V. Pascucci","37284312600","","https://ieeexplore.ieee.org/author/37267811400","5","K.I. Joy","37267811400","","","","","","","","","","","","","","","","","","","","","22","3","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183810","482","https://ieeexplore.ieee.org/document/1183810/","Isosurfaces","Data visualization","Data mining","Rendering (computer graphics)","Data structures","Data engineering","Switches","Scientific computing","Laboratories","Image processing","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183810","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","42","475","Interactive view-dependent rendering of large isosurfaces"
"This paper introduces two efficient algorithms that compute the Contour Tree of a 3D scalar field /spl Fscr/ and its augmented version with the Betti numbers of each isosurface. The Contour Tree is a fundamental data structure in scientific visualization that is used to preprocess the domain mesh to allow optimal computation of isosurfaces with minimal overhead storage. The Contour Tree can also be used to build user interfaces reporting the complete topological characterization of a scalar field. The first part of the paper presents a new scheme that augments the Contour Tree with the Betti numbers of each isocontour in linear time. We show how to extend the scheme with the Betti number computation without increasing its complexity. Thus, we improve on the time complexity from our previous approach from O(m log m) to O(n log n+m), where m is the number of tetrahedra and n is the number of vertices in the domain of /spl Fscr/. The second part of the paper introduces a new divide-and-conquer algorithm that computes the Augmented Contour Tree with improved efficiency. The central part of the scheme computes the output Contour Tree by merging two intermediate Contour Trees and is independent of the interpolant. In this way we confine any knowledge regarding a specific interpolant to an oracle that computes the tree for a single cell. We have implemented this oracle for the trilinear interpolant and plan to replace it with higher order interpolants when needed. The complexity of the scheme is O(n+t log n), where t is the number of critical points of /spl Fscr/. For the first time we can compute the Contour Tree in linear time in many practical cases when t=O(n/sup 1-/spl epsi//). Lastly, we report the running times for a parallel implementation of our algorithm, showing good scalability with the number of processors.","https://ieeexplore.ieee.org/document/1183774/","LOCKED","1183774","Center of Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","https://ieeexplore.ieee.org/author/37284312600","1","V. Pascucci","37284312600","","","","","","","","","","","","","","","","","","","","","Center of Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","https://ieeexplore.ieee.org/author/38318193800","2","K. Cole-McLaughlin","38318193800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183774","194","https://ieeexplore.ieee.org/document/1183774/","Topology","Isosurfaces","Data visualization","Laboratories","Electrons","Level set","Scientific computing","Tree data structures","User interfaces","Contracts","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183774","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","43","187","Efficient computation of the topology of level sets"
"We present some new methods for computing estimates of normal vectors at the vertices of a triangular mesh surface approximation to an isosurface which has been computed by the marching cube algorithm. These estimates are required for the smooth rendering of triangular mesh surfaces. The conventional method of computing estimates based upon divided difference approximations of the gradient can lead to poor estimates in some applications. This is particularly true for isosurfaces obtained from a field function, which is defined only for values near to the isosurface. We describe some efficient methods for computing the topology of the triangular mesh surface, which is used for obtaining local estimates of the normals. In addition, a new, one pass, approach for these types of applications is described and compared to existing methods.","https://ieeexplore.ieee.org/document/1183808/","LOCKED","1183808","Comput. Sci. & Eng., Arizona State Univ., Tempe, AZ, USA","https://ieeexplore.ieee.org/author/37283754100","1","G.M. Nielson","37283754100","","","","","","","","","","","","","","","","","","","","","Comput. Sci. & Eng., Arizona State Univ., Tempe, AZ, USA","https://ieeexplore.ieee.org/author/38147203400","2","A. Huang","38147203400","Comput. Sci. & Eng., Arizona State Univ., Tempe, AZ, USA","https://ieeexplore.ieee.org/author/38149703800","3","S. Sylvester","38149703800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183808","466","https://ieeexplore.ieee.org/document/1183808/","Isosurfaces","Topology","Approximation algorithms","Lattices","Interpolation","Computer science","State estimation","Data visualization","Data analysis","","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183808","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","44","459","Approximating normals for marching cubes applied to locally supported isosurfaces"
"We report on using computed tomography (CT) as a model acquisition tool for complex objects in computer graphics. Unlike other modeling and scanning techniques the complexity of the object is irrelevant in CT, which naturally enables to model objects with, for example, concavities, holes, twists or fine surface details. Once the data is scanned, one can apply post-processing techniques for data enhancement, modification or presentation. For demonstration purposes we chose to scan a Christmas tree which exhibits high complexity which is difficult or even impossible to handle with other techniques. However, care has to be taken to achieve good scanning results with CT. Further, we illustrate post-processing by means of data segmentation and photorealistic as well as non-photorealistic surface and volume rendering techniques.","https://ieeexplore.ieee.org/document/1183812/","LOCKED","1183812","Inst. of Comput. Graphics & Algorithms, Vienna Univ. of Technol., Austria","https://ieeexplore.ieee.org/author/37282727500","1","A. Kanitsar","37282727500","https://ieeexplore.ieee.org/author/37267788200","11","P. Felkel","37267788200","https://ieeexplore.ieee.org/author/37357145300","12","S. Rottger","37357145300","https://ieeexplore.ieee.org/author/37728224400","13","S. Guthe","37728224400","https://ieeexplore.ieee.org/author/37448821300","14","W. Purgathofer","37448821300","https://ieeexplore.ieee.org/author/37282552200","15","M.E. Groller","37282552200","Inst. of Comput. Graphics & Algorithms, Vienna Univ. of Technol., Austria","","2","T. Theussl","","","https://ieeexplore.ieee.org/author/37282641800","3","L. Mroz","37282641800","","https://ieeexplore.ieee.org/author/37281909700","4","M. Sramek","37281909700","","https://ieeexplore.ieee.org/author/37728231400","5","A.V. Bartroli","37728231400","https://ieeexplore.ieee.org/author/37284317200","6","B. Csebfalvi","37284317200","https://ieeexplore.ieee.org/author/38149719800","7","J. Hladuvka","38149719800","https://ieeexplore.ieee.org/author/37282581000","8","D. Fleischmann","37282581000","https://ieeexplore.ieee.org/author/38667381800","9","M. Knapp","38667381800","https://ieeexplore.ieee.org/author/37267822600","10","R. Wegenkittl","37267822600","4","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183812","492","https://ieeexplore.ieee.org/document/1183812/","Tree graphs","Computer aided software engineering","Computed tomography","Application software","Computer graphics","Rendering (computer graphics)","Laser modes","Radiology","Image segmentation","Chromium","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183812","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","45","489","Christmas tree case study: computed tomography as a tool for mastering complex real world objects with applications in computer graphics"
"Many direct volume rendering algorithms have been proposed during the last decade to render 256/sup 3/ voxels interactively. However a lot of limitations are inherent to all of them, like low-quality images, a small viewport size or a fixed classification. In contrast, interactive high quality algorithms are still a challenge nowadays. We introduce here an efficient and accurate technique called object-order ray-casting that can achieve up to 10 fps on current workstations. Like usual ray-casting, colors and opacities are evenly sampled along the ray, but now within a new object-order algorithm. Thus, it allows to combine the main advantages of both worlds in term of speed and quality. We also describe an efficient hidden volume removal technique to compensate for the loss of early ray termination.","https://ieeexplore.ieee.org/document/1183776/","LOCKED","1183776","Inst. de Recherche en Informatique de Toulouse (IRIT), Univ. Paul Sabatier, Toulouse, France","https://ieeexplore.ieee.org/author/37332752000","1","B. Mora","37332752000","","","","","","","","","","","","","","","","","","","","","Inst. de Recherche en Informatique de Toulouse (IRIT), Univ. Paul Sabatier, Toulouse, France","https://ieeexplore.ieee.org/author/37391562600","2","J.-P. Jessel","37391562600","Inst. de Recherche en Informatique de Toulouse (IRIT), Univ. Paul Sabatier, Toulouse, France","https://ieeexplore.ieee.org/author/37621345600","3","R. Caubet","37621345600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","4","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183776","210","https://ieeexplore.ieee.org/document/1183776/","Rendering (computer graphics)","Computer graphics","Data visualization","Biomedical optical imaging","Optical filters","Recursive estimation","Image reconstruction","Workstations","Chromium","Image generation","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183776","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","46","203","A new object-order ray-casting algorithm"
"The bioactivity of a molecule strongly depends on its metastable conformational shapes and the transitions between these. Therefore, conformation analysis and visualization is a basic prerequisite for the understanding of biochemical processes. We present techniques for visual analysis of metastable molecular conformations. Core of these are flexibly applicable methods for alignment of molecular geometries, as well as methods for depicting shape and 'fuzziness' of metastable conformations. All analysis tools are provided in an integrated working environment. The described techniques are demonstrated with pharmaceutically active biomolecules.","https://ieeexplore.ieee.org/document/1183780/","LOCKED","1183780","Zuse Inst. Berlin (ZIB), Germany","https://ieeexplore.ieee.org/author/38306600100","1","J. Schmidt-Ehrenberg","38306600100","","","","","","","","","","","","","","","","","","","","","Zuse Inst. Berlin (ZIB), Germany","https://ieeexplore.ieee.org/author/38182750200","2","D. Baum","38182750200","Zuse Inst. Berlin (ZIB), Germany","https://ieeexplore.ieee.org/author/37282272000","3","H.-C. Hege","37282272000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183780","242","https://ieeexplore.ieee.org/document/1183780/","Visualization","Metastasis","Drugs","Shape","Biology computing","Information geometry","Biological system modeling","Biochemistry","Pathology","Molecular biophysics","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183780","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","47","235","Visualizing dynamic molecular conformations"
"We present a method for interactive rendering of large outdoor scenes. Complex polygonal plant models and whole plant populations are represented by relatively small sets of point and line primitives. This enables us to show landscapes faithfully using only a limited percentage of primitives. In addition, a hierarchical data structure allows us to smoothly reduce the geometrical representation to any desired number of primitives. The scene is hierarchically divided into local portions of geometry to achieve large reduction factors for distant regions. Additionally, the data reduction is adapted to the visual importance of geometric objects. This allows us to maintain the visual fidelity of the representation while reducing most of the geometry drastically. With our system, we are able to interactively render very complex landscapes with good visual quality.","https://ieeexplore.ieee.org/document/1183778/","LOCKED","1183778","Fac. of Comput. Sci., Dresden Univ. of Technol., Germany","https://ieeexplore.ieee.org/author/37266781000","1","O. Deussen","37266781000","","","","","","","","","","","","","","","","","","","","","Fac. of Comput. Sci., Dresden Univ. of Technol., Germany","https://ieeexplore.ieee.org/author/38149994300","2","C. Colditz","38149994300","","https://ieeexplore.ieee.org/author/37373910900","3","M. Stamminger","37373910900","","https://ieeexplore.ieee.org/author/38526134600","4","G. Drettakis","38526134600","","","","","","","","","","","","","","","","","","","","","","","","","","34","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183778","226","https://ieeexplore.ieee.org/document/1183778/","Visualization","Ecosystems","Layout","Computer graphics","Geometry","Shape","Computer displays","Vegetation mapping","Virtual reality","Computer science","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183778","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","48","219","Interactive visualization of complex plant ecosystems"
"To display the intuitive meaning of an abstract metric it is helpful to look on an embedded surface with the same inner geometry as the given metric. The resulting partial differential equations have no standard solution. Only for some special cases satisfactory methods are known. I present a new algorithmic approach which is not based on differential equations. In contrast to other methods this technique also works if the embedding exists only locally. The fundamental idea is to estimate Euclidean distances, from which the surface is built up. In this paper I focus on the reconstruction of a surface from these estimated distances. Particular the influence of a perturbation of the distances on the shape of the resulting surface is investigated.","https://ieeexplore.ieee.org/document/1183782/","LOCKED","1183782","Dept. of Comput. Sci., Kaiserslautern Univ., Germany","https://ieeexplore.ieee.org/author/37282721800","1","I. Hotz","37282721800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183782","257","https://ieeexplore.ieee.org/document/1183782/","Surface reconstruction","Tensile stress","Differential equations","Geometry","Embedded computing","Surface treatment","Surface fitting","Physics computing","Topology","Interpolation","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183782","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","49","251","Isometric embedding by surface reconstruction from distances"
"For some graphics applications, object interiors and hard-to-see regions contribute little to the final images and need not be processed. In this paper, we define a view-independent visibility measure on mesh surfaces based on the visibility function between the surfaces and a surrounding sphere of cameras. We demonstrate the usefulness of this measure with a visibility-guided simplification algorithm. Mesh simplification reduces the polygon counts of 3D models and speeds up the rendering process. Many mesh simplification algorithms are based on sequences of edge collapses that minimize geometric and attribute errors. By combining the surface visibility measure with a geometric error measure, we obtain simplified models with improvement proportional to the number of low visibility regions in the original models.","https://ieeexplore.ieee.org/document/1183784/","LOCKED","1183784","GVU Center & Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA, USA","https://ieeexplore.ieee.org/author/38145176200","1","E. Zhang","38145176200","","","","","","","","","","","","","","","","","","","","","GVU Center & Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA, USA","https://ieeexplore.ieee.org/author/37334922800","2","G. Turk","37334922800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","4","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183784","274","https://ieeexplore.ieee.org/document/1183784/","Cameras","Computer errors","Solid modeling","Rendering (computer graphics)","Costs","Educational institutions","Visualization","Computer graphics","Extraterrestrial measurements","Shape","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183784","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","50","267","Visibility-guided simplification"
"Ocean model simulations commonly assume the ocean is hydrostatic, resulting in near zero vertical motion. The vertical motion found is typically associated with the variations of the thermocline depth over time, which are mainly a result of the development and movement of ocean fronts, eddies, and internal waves. A new technique, extended from Lagrangian-Eulerian Advection, is presented to help understand the variation of vertical motion associated with the change in thermocline depth over time. A time surface is correctly deformed in a single direction according to the flow. The evolution of the time surface is computed via a mixture of Eulerian and Lagrangian techniques. The dominant horizontal motion is textured onto the surface using texture advection, while both the horizontal and vertical motions are used to displace the surface. The resulting surface is shaded for enhanced contrast. Timings indicate that the overhead over standard 2D texture advection is no more than 12%.","https://ieeexplore.ieee.org/document/1183822/","LOCKED","1183822","Center for Ocean-Atmos. Prediction Studies, Florida State Univ., Tallahassee, FL, USA","https://ieeexplore.ieee.org/author/38142293100","1","J. Grant","38142293100","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37324424400","2","G. Erlebacher","37324424400","","https://ieeexplore.ieee.org/author/37448146200","3","J. O'Brien","37448146200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183822","532","https://ieeexplore.ieee.org/document/1183822/","Visualization","Lagrangian functions","Sea surface","Ocean temperature","Surface texture","Predictive models","Surface topography","Information technology","Computational modeling","Timing","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183822","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","51","529","Case study: Visualizing ocean flow vertical motions using Lagrangian-Eulerian time surfaces"
"Critical points of a vector field are key to their characterization. Their positions as well as their indexes are crucial for understanding vector fields. Considerable work exists in 2D, but less is available for 3D or higher dimensions. Geometric algebra is a derivative of Clifford algebra that not only enables a succinct definition of the index of a critical point in higher dimension; it also provides insight and computational pathways for calculating the index. We describe the problems in terms of geometric algebra and present an octree based solution using the algebra for finding critical points and their index in a 3D vector field.","https://ieeexplore.ieee.org/document/1183786/","LOCKED","1183786","Waterloo Univ., Ont., Canada","https://ieeexplore.ieee.org/author/37998748200","1","S. Mann","37998748200","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37372689000","2","A. Rockwood","37372689000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183786","289","https://ieeexplore.ieee.org/document/1183786/","Algebra","Gaussian processes","Algorithm design and analysis","Tin","Computer science","Chromium","Software algorithms","Software design","Terminology","Topology","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183786","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","52","283","Computing singularities of 3D vector fields with geometric algebra"
"Comparative evaluation of visualization and experimental results is a critical step in computational steering. In this paper, we present a study of image comparison metrics for quantifying the magnitude of difference between visualization of a computer simulation and a photographic image captured from an experiment. We examined eleven metrics, including three spatial domain, four spatial-frequency domain and four HVS (human-vision system) metrics. Among these metrics, a spatial-frequency domain metric called 2nd-order Fourier comparison was proposed specifically for this work. Our study consisted of two stages: base cases and field trials. The former is a general study on a controlled comparison space using purposely selected data, and the latter involves imagery results from computational fluid dynamics and a rheological experiment. This study has introduced a methodological framework for analyzing image-level methods used in comparative visualization. For the eleven metrics considered, it has offered a set of informative indicators as to the strengths and weaknesses of each metric. In particular, we have identified three image comparison metrics that are effective in separating ""similar"" and ""different"" image groups. Our 2nd-order Fourier comparison metric has compared favorably with others in two of the three tests, and has shown its potential to be used for steering computer simulation quantitatively.","https://ieeexplore.ieee.org/document/1183790/","LOCKED","1183790","Univ. of Wales, Swansea, UK","https://ieeexplore.ieee.org/author/38150365000","1","Hualin Zhou","38150365000","","","","","","","","","","","","","","","","","","","","","Univ. of Wales, Swansea, UK","https://ieeexplore.ieee.org/author/37065321900","2","Min Chen","37065321900","Univ. of Wales, Swansea, UK","https://ieeexplore.ieee.org/author/37346467200","3","M.F. Webster","37346467200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183790","322","https://ieeexplore.ieee.org/document/1183790/","Visualization","Computer simulation","Rheology","Application software","Humans","Computer graphics","Image processing","Computer vision","Design optimization","Lighting","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183790","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","53","315","Comparative evaluation of visualization and experimental results using image comparison metrics"
"We present a robust, noise-resistant criterion characterizing plane-like skeletons in binary voxel objects. It is based on a distance map and the geodesic distance along the object's boundary. A parameter allows us to control the noise sensitivity. If needed, homotopy with the original object might be reconstructed in a second step, using an improved distance ordered thinning algorithm. The skeleton is analyzed to create a geometric representation for rendering. Plane-like parts are transformed into an triangulated surface not enclosing a volume by a suitable triangulation scheme. The resulting surfaces have lower triangle count than those created with standard methods and tend to maintain the original geometry, even after simplification with a high decimation rate. Our algorithm allows us to interactively render expressive images of complex 3D structures, emphasizing independently plane-like and rod-like structures. The methods are applied for visualization of the microstructure of bone biopsies.","https://ieeexplore.ieee.org/document/1183753/","LOCKED","1183753","Dept. for Sci. Visualization, Zuse Inst. Berlin, Germany","https://ieeexplore.ieee.org/author/37282634700","1","S. Prohaska","37282634700","","","","","","","","","","","","","","","","","","","","","Dept. for Sci. Visualization, Zuse Inst. Berlin, Germany","https://ieeexplore.ieee.org/author/37282272000","2","H.-C. Hege","37282272000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183753","36","https://ieeexplore.ieee.org/document/1183753/","Data visualization","Skeleton","Surface reconstruction","Noise robustness","Image reconstruction","Geometry","Computer graphics","Microstructure","Bones","Biopsy","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183753","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","54","29","Fast visualization of plane-like structures in voxel data"
"Most systems used for creating and displaying colormap-based visualizations are not photometrically calibrated. That is, the relationship between RGB input levels and perceived luminance is usually not known, due to variations in the monitor, hardware configuration, and the viewing environment. However, the luminance component of perceptually based colormaps should be controlled, due to the central role that luminance plays in our visual processing. We address this problem with a simple and effective method for performing luminance matching on an uncalibrated monitor. The method is akin to the minimally distinct border technique (a previous method of luminance matching used for measuring luminous efficiency), but our method relies on the brain's highly developed ability to distinguish human faces. We present a user study showing that our method produces equivalent results to the minimally distinct border technique, but with significantly improved precision. We demonstrate how results from our luminance matching method can be directly applied to create new univariate colormaps.","https://ieeexplore.ieee.org/document/1183788/","LOCKED","1183788","Sch. of Comput., Utah Univ., Salt Lake City, UT, USA","https://ieeexplore.ieee.org/author/37282742400","1","G. Kindlmann","37282742400","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37275258400","2","E. Reinhard","37275258400","","https://ieeexplore.ieee.org/author/38149521000","3","S. Creem","38149521000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183788","306","https://ieeexplore.ieee.org/document/1183788/","Computer vision","Data visualization","Monitoring","Humans","Face","Color","Brightness","Shape","Computer displays","Computer science","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183788","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","55","299","Face-based luminance matching for perceptual colormap generation"
